,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1138628119,주식회사 아이티로그  [최종낙찰],김인희,분석,60322708,87.749,88.904,0.49590 (100.4959),1 5,2024/02/27 09:35:58,
1,2,2208100563,경창계전 주식회사,이성욱,분석,60323670,87.751,88.905,0.49751 (100.49751),6 14,2024/02/22 17:07:13,
2,3,6848600291,주식회사 제너시스템,이영진,분석,60326220,87.755,88.909,0.50179 (100.50179),5 12,2024/02/27 09:18:52,
3,4,1058123684,주식회사 우전정보통신,이정,분석,60327048,87.756,88.91,0.50319 (100.50319),12 4,2024/02/26 17:01:39,
4,5,2158623647,시공전설(주),황호진,분석,60327256,87.756,88.91,0.50353 (100.50353),13 6,2024/02/23 09:26:00,
5,6,1138613391,주식회사 지에스씨앤씨,석덕림,분석,60329480,87.76,88.913,0.50727 (100.50727),5 13,2024/02/24 11:12:34,
6,7,1108175113,이에스콘트롤스 (주),김영준,분석,60330627,87.762,88.915,0.50920 (100.5092),7 2,2024/02/22 17:26:17,
7,8,1198130210,(주)와이드넷엔지니어링,이맹훈,분석,60330750,87.762,88.915,0.50940 (100.5094),2 15,2024/02/24 09:26:49,
8,9,2208727337,주식회사주니파워네트웍스,노병준,분석,60331877,87.764,88.917,0.51130 (100.5113),9 3,2024/02/23 11:33:22,
9,10,1058740405,(주)화성이엔지,김택환,분석,60332377,87.764,88.918,0.51214 (100.51214),4 2,2024/02/23 14:24:41,
10,11,1078763383,주식회사 아이티블럭,배경원,분석,60332591,87.765,88.918,0.51250 (100.5125),13 15,2024/02/23 13:37:52,
11,12,2308100158,국제컨트로닉스 주식회사,김경록,분석,60333550,87.766,88.919,0.51411 (100.51411),12 3,2024/02/23 22:31:01,
12,13,1068205653,한국방송통신산업협동조합,주대철,분석,60334260,87.767,88.921,0.51530 (100.5153),15 9,2024/02/26 09:49:18,
13,14,2208680918,(주)엠디엠알,이재원,분석,60334317,87.767,88.921,0.51539 (100.51539),6 15,2024/02/26 19:17:50,
14,15,2208605262,주식회사 트리엠,김동수,분석,60338480,87.774,88.927,0.52239 (100.52239),4 2,2024/02/22 10:47:53,
15,16,8418601383,주식회사 미리내통신,김정훈,분석,60338683,87.774,88.927,0.52273 (100.52273),12 4,2024/02/23 15:10:41,
16,17,1138195817,(주)베스트일렉트로닉스,최경원,분석,60339960,87.776,88.929,0.52487 (100.52487),13 12,2024/02/26 07:50:11,
17,18,4178802112,주식회사 팬택씨앤아이엔지니어링,신광식,분석,60342180,87.78,88.932,0.52860 (100.5286),13 14,2024/02/26 10:04:59,
18,19,2148805903,리조이스통신주식회사,최공휘,분석,60345210,87.784,88.937,0.53369 (100.53369),4 11,2024/02/26 16:24:50,
19,20,1138611622,(주)이담에스티,최명순,분석,60345270,87.784,88.937,0.53379 (100.53379),13 12,2024/02/26 07:49:53,
20,21,1198616251,주식회사 누리인프라,정성우,분석,60345400,87.785,88.937,0.53401 (100.53401),4 14,2024/02/22 20:09:53,
21,22,1108127950,서경전기(주),이종환,분석,60346147,87.786,88.938,0.53526 (100.53526),3 10,2024/02/26 06:48:42,
22,23,1148680379,주식회사 다경시스템,김대원,분석,60347530,87.788,88.94,0.53759 (100.53759),15 9,2024/02/22 16:55:58,
23,24,2048159043,이앤씨텔레콤(주),김진갑,분석,60347713,87.788,88.94,0.53790 (100.5379),8 6,2024/02/26 09:34:07,
24,25,1188109728,득진통신(주),김진섭,분석,60348070,87.789,88.941,0.53849 (100.53849),11 15,2024/02/26 10:59:53,
25,26,2098133373,주식회사 씨스넷,이명재,분석,60348330,87.789,88.941,0.53893 (100.53893),14 8,2024/02/23 14:51:47,
26,27,2048190516,주식회사동훈전설,정준모,분석,60348488,87.789,88.942,0.53920 (100.5392),6 2,2024/02/26 16:25:59,
27,28,1138665128,블루넷테크놀러지 주식회사,백홍배,분석,60349738,87.791,88.943,0.54130 (100.5413),11 3,2024/02/27 09:36:06,
