,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1188114949,이주씨스템(주)  [최종낙찰],이복균,분석,74652340,88.336,87.427,-0.65033 (99.34967),5 6,2024/02/23 16:56:49,
1,2,2148752525,(주)엘티네트워크,조완식,분석,74745303,88.446,87.536,-0.52661 (99.47339),7 5,2024/02/20 09:56:18,
2,3,6042996444,세일,이종보,분석,74833000,88.55,87.639,-0.40990 (99.5901),6 5,2024/02/23 16:30:20,
3,4,2018603701,소성정보기술 주식회사,김금남,분석,74841289,88.56,87.648,-0.39887 (99.60113),2 12,2024/02/26 08:35:20,
4,5,1078151890,주식회사유진솔루션,이훈희,분석,74974713,88.717,87.805,-0.22130 (99.7787),13 2,2024/02/19 11:07:28,
5,6,1088159691,(주)다우텔레콤,이영순,분석,75022350,88.774,87.861,-0.15791 (99.84209),2 5,2024/02/26 09:29:36,
6,7,2308103607,주식회사 디케이앤트,양동국,분석,75258972,89.054,88.138,0.15700 (100.157),13 5,2024/02/22 17:13:28,
7,8,2048174554,주식회사 창흥텔레콤,진경미,분석,75362900,89.177,88.259,0.29531 (100.29531),3 11,2024/02/21 09:57:12,
8,9,5728702483,주식회사 케이제이에스랩,나봉채,분석,75397980,89.218,88.3,0.34199 (100.34199),3 6,2024/02/19 11:43:59,
9,10,2338109463,주식회사 아이티에스서비스,지영일,분석,75445681,89.275,88.356,0.40547 (100.40547),2 4,2024/02/23 09:38:41,
10,11,1138163445,주식회사 삼도통신,이정경,분석,75496900,89.335,88.416,0.47364 (100.47364),13 10,2024/02/20 09:34:52,
11,12,1058676906,(주)디엠씨정보,윤성인,분석,75525200,89.369,88.449,0.51130 (100.5113),10 5,2024/02/23 17:21:14,
12,13,7968600745,마스트아이엔씨 주식회사,전병호,분석,75611000,89.47,88.55,0.62549 (100.62549),14 3,2024/02/23 13:22:13,
13,14,4168128895,(주)비아이씨스템,방인식,분석,75698990,89.574,88.653,0.74259 (100.74259),9 5,2024/02/26 06:47:04,
14,15,6768601611,주식회사 루트웰,노덕권,분석,75816500,89.713,88.791,0.89897 (100.89897),13 7,2024/02/26 09:35:18,
15,16,1208753234,디스플레이허브 주식회사,김동협,분석,75927850,89.845,88.921,1.04716 (101.04716),1 9,2024/02/23 15:46:02,
16,17,1098651964,셀코정보기술 주식회사,권영용,분석,76056910,89.998,89.072,1.21892 (101.21892),6 5,2024/02/26 07:32:20,
17,18,1138618964,주식회사 에스엠플러스정보통신,왕성모,분석,77401870,91.589,90.647,3.00883 (103.00883),13 6,2024/02/23 09:41:06,
18,19,1138628119,주식회사 아이티로그,김인희,분석,78212548,92.549,91.597,4.08771 (104.08771),10 14,2024/02/23 01:45:40,
19,20,1138137229,두복산전(주),이영두,분석,81118120,95.987,94.999,7.95453 (107.95453),3 6,2024/02/23 16:28:28,
20,21,1088154468,(주)이젠정보통신,이동필,분석,81576700,96.53,95.537,8.56483 (108.56483),14 6,2024/02/24 00:52:39,
21,22,7098602638,주식회사 시그널아이씨티,강민희,분석,84619013,100.13,99.1,12.61363 (112.61363),6 11,2024/02/26 00:22:16,예가초과
