,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,7598100611,에스트랜스포트 주식회사,최제이미장국,분석,59984700,85.0,87.748,87.814,-0.69926 (99.30074),12 4,2024/10/23 10:53:38,
1,2,2098153286,미르네트웍스 주식회사,백태종,분석,59985330,85.0,87.749,87.815,-0.69820 (99.3018),1 5,2024/10/23 10:44:59,
2,3,2338109798,구스텍 주식회사,고중구,분석,59992340,85.2,87.76,87.826,-0.68651 (99.31349),15 9,2024/10/22 10:38:00,
3,4,1138132447,태진정보통신(주),정태수,분석,59992463,85.2,87.76,87.826,-0.68630 (99.3137),12 5,2024/10/22 17:00:06,
4,5,1068601621,주식회사 동양타브,이세근,분석,59992822,85.2,87.761,87.826,-0.68571 (99.31429),7 12,2024/10/23 09:09:38,
5,6,1148633857,에스엠이엔지(주),이관휴,분석,59997617,85.4,87.768,87.833,-0.67771 (99.32229),10 14,2024/10/22 09:28:19,
6,7,1138649133,빅썬시스템즈 주식회사,권태일,분석,60001320,85.4,87.774,87.839,-0.67153 (99.32847),13 15,2024/10/22 09:11:51,
7,8,2068676887,주식회사 씨큐윈,박근우,분석,60005170,85.6,87.78,87.844,-0.66510 (99.3349),11 10,2024/10/24 09:43:02,
8,9,1138677788,(주)제이에스지테크,박혜경,분석,60009900,85.8,87.788,87.851,-0.65721 (99.34279),2 6,2024/10/23 11:07:20,
9,10,5298103040,주식회사 명성이앤티,박명훈,분석,60010923,85.8,87.789,87.853,-0.65550 (99.3445),2 11,2024/10/22 14:04:15,
10,11,1058744982,주식회사 비에이치에스,최은선,분석,60011580,85.8,87.79,87.854,-0.65441 (99.34559),6 7,2024/10/22 10:48:08,
11,11,6468601207,주식회사 심시스글로벌(SIMSYSGLOBAL Inc.),김윤제,분석,60011580,85.8,87.79,87.854,-0.65441 (99.34559),10 5,2024/10/23 09:39:43,
12,13,2188114856,서교정보통신(주),김기설,분석,60014940,86.0,87.795,87.859,-0.64880 (99.3512),13 7,2024/10/23 19:48:44,
13,14,1018139321,(주)세웅정보통신,장우진,분석,60017990,86.0,87.8,87.863,-0.64371 (99.35629),1 7,2024/10/22 11:22:05,
14,15,1098610416,(주)네시비스,이은섭,분석,60024410,86.2,87.81,87.873,-0.63300 (99.367),14 2,2024/10/22 10:22:28,
15,16,1408169475,주식회사 제이앤제이파워스,박재옥,분석,60024900,86.2,87.811,87.873,-0.63219 (99.36781),15 1,2024/10/24 08:47:02,
16,17,1058748784,(주)에스알시스템,김수정,분석,60031420,86.4,87.821,87.883,-0.62131 (99.37869),1 10,2024/10/23 07:58:06,
17,18,6388602210,주식회사 비트릭스,유세호,분석,60032300,86.4,87.823,87.884,-0.61984 (99.38016),14 7,2024/10/22 16:12:05,
18,19,1138640850,주식회사 우솔네트웍스,유상열,분석,60033160,86.4,87.824,87.885,-0.61840 (99.3816),1 14,2024/10/23 09:32:25,
19,20,1188117437,탑인더스트리(주),최정현,분석,60033459,86.4,87.824,87.886,-0.61791 (99.38209),7 3,2024/10/24 08:44:01,
20,21,1138163917,백두전기통신(주),장철,분석,60035797,86.6,87.828,87.889,-0.61400 (99.386),2 9,2024/10/23 21:08:22,
21,22,1058649262,주식회사 노하우전기통신,임창배,분석,60037230,86.6,87.83,87.891,-0.61161 (99.38839),2 3,2024/10/22 09:54:41,
22,23,1238175875,주식회사 휴톤,김영상,분석,60040653,86.8,87.836,87.896,-0.60590 (99.3941),14 15,2024/10/22 14:19:09,
23,24,2298125412,스크린정보통신(주),조승제,분석,60043650,86.8,87.84,87.901,-0.60090 (99.3991),15 13,2024/10/22 09:32:37,
24,25,4948800839,해빛들에너지 주식회사,이영이,분석,60050060,87.0,87.85,87.91,-0.59021 (99.40979),5 9,2024/10/23 09:15:02,
25,26,1018639665,(주)한양인프라넷,김주호,분석,60050660,87.0,87.851,87.911,-0.58921 (99.41079),10 5,2024/10/22 09:23:43,
26,27,2118101156,(주)인스틴솔루션,박세준,분석,60053800,87.2,87.856,87.916,-0.58397 (99.41603),7 5,2024/10/22 17:33:23,
27,28,1188108054,대한신호(주),안지수,분석,60054677,87.2,87.857,87.917,-0.58250 (99.4175),2 14,2024/10/22 16:44:45,
28,29,2188113522,(주)한세스,김선경,분석,60056470,87.2,87.86,87.92,-0.57951 (99.42049),9 7,2024/10/22 13:37:31,
