,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1358145603,한라인포넷(주)  [최종낙찰],장경민,분석,232642993,85.0,87.746,89.062,0.79749 (100.79749),1 15,2024/11/26 00:25:59,
1,2,1180565240,성보전자통신,양행천,분석,232645970,85.0,87.747,89.063,0.79879 (100.79879),4 2,2024/11/26 04:23:45,
2,3,2158690656,금성통신건설(주),윤영신,분석,232659370,85.0,87.753,89.069,0.80464 (100.80464),7 12,2024/11/26 09:23:28,
3,4,1138157550,뉴코리아전자통신 주식회사,조영순,분석,232673936,85.2,87.758,89.074,0.81100 (100.811),9 10,2024/11/25 17:53:50,
4,5,1088611746,에스비엠텔레콤(주),홍은수,분석,232679660,85.2,87.761,89.076,0.81349 (100.81349),11 2,2024/11/25 08:21:10,
5,6,2188114856,서교정보통신(주),김기설,분석,232679666,85.2,87.761,89.076,0.81350 (100.8135),11 4,2024/11/25 20:51:16,
6,7,1138683368,주식회사 에스엠시스템즈,이승환,분석,232687750,85.2,87.764,89.079,0.81702 (100.81702),8 12,2024/11/22 15:34:53,
7,8,1068601621,주식회사 동양타브,이세근,분석,232690209,85.4,87.765,89.08,0.81810 (100.8181),9 13,2024/11/25 09:10:19,
8,9,1198647905,주식회사 리안시스템,원미리,분석,232690900,85.4,87.765,89.081,0.81840 (100.8184),11 5,2024/11/22 17:58:24,
9,10,1078805018,주식회사 지엔아이테크,박우정,분석,232691680,85.4,87.766,89.081,0.81874 (100.81874),1 5,2024/11/25 16:58:18,
10,11,2068124123,(주)세양텔레콤,김한섭,분석,232707629,85.4,87.772,89.087,0.82570 (100.8257),1 8,2024/11/25 10:02:27,
11,12,1178188899,주식회사 시큐렉스,최영희,분석,232709234,85.4,87.773,89.088,0.82640 (100.8264),12 3,2024/11/26 08:16:44,
12,13,1108170025,(주)원비즈시스템,박의영,분석,232709921,85.4,87.773,89.088,0.82670 (100.8267),14 11,2024/11/22 10:25:36,
13,14,2078136393,삼언전공 주식회사,공석복,분석,232720390,85.6,87.777,89.092,0.83126 (100.83126),4 14,2024/11/26 09:54:27,
14,15,2018634956,주식회사 신성전자통신,전용한,분석,232720922,85.6,87.777,89.092,0.83150 (100.8315),7 2,2024/11/22 16:20:28,
15,16,2118620935,주식회사 한양티이씨,조형국,분석,232730091,85.6,87.781,89.096,0.83550 (100.8355),2 9,2024/11/26 09:14:56,
16,17,1138632587,지성정보 주식회사,이수호,분석,232736278,85.6,87.783,89.098,0.83819 (100.83819),8 1,2024/11/26 09:31:25,
17,18,1168155492,주식회사 코콤텍,고성춘,분석,232736280,85.6,87.783,89.098,0.83820 (100.8382),13 4,2024/11/22 13:11:36,
18,19,1138640864,주식회사 지앤씨씨,정연진,분석,232751410,85.8,87.789,89.104,0.84480 (100.8448),10 14,2024/11/25 15:14:07,
19,20,2108108684,주식회사 대금이앤아이,김종우,분석,232761491,85.8,87.793,89.108,0.84920 (100.8492),11 8,2024/11/22 13:09:08,
20,21,5948701238,주식회사 웨이텍,송치봉,분석,232761949,85.8,87.794,89.108,0.84940 (100.8494),12 14,2024/11/26 08:59:25,
21,22,1178119238,주식회사 동양네트워크,김종렬,분석,232765850,86.0,87.795,89.109,0.85110 (100.8511),6 13,2024/11/26 09:33:24,
22,23,1128139637,(주)씨엘에이에스,윤호중,분석,232766074,86.0,87.795,89.109,0.85119 (100.85119),14 13,2024/11/22 13:06:46,
23,24,7508600152,육일전기공사주식회사,공삼례,분석,232781500,86.0,87.801,89.115,0.85793 (100.85793),13 15,2024/11/26 11:06:31,
24,25,1148600716,유티모스트아이엔에스(주),박흥태,분석,232783260,86.0,87.802,89.116,0.85869 (100.85869),12 2,2024/11/25 11:00:49,
25,26,2028138682,협진통신(주),이승훈,분석,232784181,86.0,87.803,89.116,0.85909 (100.85909),4 7,2024/11/22 10:59:31,
26,27,2148891087,세경네트웍스 주식회사,장중석,분석,232788994,86.0,87.804,89.118,0.86119 (100.86119),1 6,2024/11/25 10:20:13,
27,28,2098134713,키엔컴 주식회사,김성수,분석,232796788,86.2,87.808,89.121,0.86460 (100.8646),10 4,2024/11/25 09:06:08,
28,29,2158643395,민네트워크(주),황상택,분석,232797300,86.2,87.808,89.121,0.86482 (100.86482),1 12,2024/11/22 10:36:41,
29,30,1191119997,대흥전기통신공사,고미영,분석,232798162,86.2,87.808,89.122,0.86519 (100.86519),12 1,2024/11/24 11:30:52,
30,31,2048189682,세왕전력(주),안성호,분석,232798278,86.2,87.808,89.122,0.86525 (100.86525),6 15,2024/11/26 10:06:40,
31,32,2098139213,(주)뉴타운전력,박형우,분석,232798392,86.2,87.808,89.122,0.86530 (100.8653),2 3,2024/11/23 11:05:08,
32,33,3178602180,주식회사 더시그넷,손법성,분석,232812832,86.2,87.814,89.127,0.87160 (100.8716),13 8,2024/11/22 10:04:54,
33,34,1868701018,주식회사 소담정보통신,주옥,분석,232816499,86.4,87.815,89.129,0.87320 (100.8732),6 12,2024/11/25 10:19:43,
