,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,2018633767,주식회사 명진에스앤씨  [최종낙찰],이성훈,분석,54454700,87.746,87.032,-0.84539 (99.15461),13 2,2024/11/22 09:10:07,
1,2,1088193869,(주)동명텔레콤,김경은,분석,54456780,87.749,87.036,-0.84160 (99.1584),8 10,2024/11/21 11:15:23,
2,3,2208727337,주식회사주니파워네트웍스,노병준,분석,54459530,87.754,87.04,-0.83659 (99.16341),15 13,2024/11/22 11:30:34,
3,4,1058199938,삼호전자통신(주),이경희,분석,54460490,87.755,87.042,-0.83484 (99.16516),6 8,2024/11/22 09:08:48,
4,5,1208742606,주식회사 테눅스,전석순,분석,54460785,87.756,87.042,-0.83431 (99.16569),9 3,2024/11/23 17:56:20,
5,6,1128148359,(주)펜타콤씨엔씨,최상록,분석,54462210,87.758,87.044,-0.83171 (99.16829),7 13,2024/11/22 09:20:25,
6,7,1138635212,(주)아이제이일렉트론,김도형,분석,54463000,87.76,87.046,-0.83027 (99.16973),8 10,2024/11/22 12:53:50,
7,8,1088179663,주식회사 시큐뱅크,심재춘,분석,54466990,87.766,87.052,-0.82300 (99.177),2 12,2024/11/22 08:13:34,
8,9,2108150348,승호시스템(주),이계승,분석,54467810,87.767,87.053,-0.82151 (99.17849),9 5,2024/11/25 08:29:03,
9,10,1058641085,(주)에스엠전력,김동율,분석,54468410,87.768,87.054,-0.82042 (99.17958),10 4,2024/11/21 18:27:46,
10,11,1058744982,주식회사 비에이치에스,최은선,분석,54469070,87.769,87.055,-0.81921 (99.18079),9 13,2024/11/20 14:06:35,
11,12,4178600013,블랙썬 주식회사,이희부,분석,54472480,87.775,87.061,-0.81300 (99.187),15 4,2024/11/25 09:20:22,
12,13,1168137418,두레옵트로닉스 주식회사,최수현,분석,54473140,87.776,87.062,-0.81180 (99.1882),2 13,2024/11/22 18:38:28,
13,14,2148619081,주식회사 유신테크,김용근,분석,54474291,87.778,87.064,-0.80970 (99.1903),3 4,2024/11/22 09:36:02,
14,15,1198682955,주식회사 메이커스테크놀로지,조태연,분석,54475600,87.78,87.066,-0.80732 (99.19268),4 12,2024/11/21 13:26:45,
15,16,8388701176,주식회사 다구현,서현구,분석,54476100,87.781,87.067,-0.80641 (99.19359),1 10,2024/11/22 12:59:23,
16,17,2158191475,(주)디앤씨코퍼레이션,엄삼섭,분석,54476762,87.782,87.068,-0.80520 (99.1948),10 7,2024/11/22 17:22:10,
17,18,2011497895,정우이앤씨,유동환,분석,54477069,87.782,87.068,-0.80464 (99.19536),14 6,2024/11/22 11:56:38,
18,19,1098161598,(주)삼우씨앤에스,이기만,분석,54478850,87.785,87.071,-0.80140 (99.1986),4 5,2024/11/21 07:44:20,
19,20,2148768992,주식회사 앤샵,장진화,분석,54479340,87.786,87.072,-0.80051 (99.19949),15 1,2024/11/22 08:46:32,
20,21,2678600121,주식회사 발해정보통신,정재우,분석,54480330,87.788,87.073,-0.79870 (99.2013),13 14,2024/11/21 12:52:48,
