,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1168137418,두레옵트로닉스 주식회사  [최종낙찰],최수현,분석,87457580,88.002,87.591,-0.46410 (99.5359),15 11,2024/01/17 18:21:33,
1,2,2158148186,시스텍전기통신 주식회사,전진우,분석,87462341,88.007,87.596,-0.45868 (99.54132),9 14,2024/01/16 14:30:34,
2,3,2018190031,주식회사 태건씨앤씨,김복수,분석,87466720,88.011,87.6,-0.45370 (99.5463),13 1,2024/01/16 15:15:00,
3,4,1078151890,주식회사유진솔루션,이훈희,분석,87474325,88.019,87.608,-0.44504 (99.55496),9 11,2024/01/15 09:53:33,
4,5,1098651964,셀코정보기술 주식회사,권영용,분석,87475020,88.019,87.609,-0.44425 (99.55575),10 14,2024/01/18 08:34:04,
5,6,1078740041,주식회사 더기가,이기홍,분석,87476820,88.021,87.61,-0.44220 (99.5578),4 3,2024/01/15 09:44:48,
6,7,1068710898,(주)다온에스디,이수진,분석,87491170,88.036,87.625,-0.42587 (99.57413),5 14,2024/01/16 09:23:10,
7,8,1178168836,(주)유한이엔씨,신정식,분석,87494015,88.038,87.628,-0.42263 (99.57737),1 9,2024/01/18 08:37:40,
8,9,1078731896,(주)비시텍코리아,임헌욱,분석,87541840,88.087,87.675,-0.36820 (99.6318),7 6,2024/01/17 18:13:50,
9,10,1078793378,주식회사 보스테크,이헌웅,분석,87568390,88.113,87.702,-0.33799 (99.66201),4 2,2024/01/18 14:40:27,
10,11,3798700760,로안테크(주),장승현,분석,87574790,88.12,87.708,-0.33070 (99.6693),1 13,2024/01/16 13:33:38,
11,12,2066762193,보성통신,문용권,분석,87583490,88.128,87.717,-0.32080 (99.6792),9 1,2024/01/17 08:49:45,
12,13,1198617982,(주)디브이네스트,이광희,분석,87585272,88.13,87.719,-0.31877 (99.68123),6 4,2024/01/16 11:05:13,
13,14,2158164599,앤에스씨정보시스템(주),한만영,분석,87606590,88.152,87.74,-0.29451 (99.70549),8 2,2024/01/16 17:53:38,
14,15,1358131171,(주)금성전기통신공사,김윤환,분석,87614660,88.16,87.748,-0.28533 (99.71467),5 15,2024/01/16 10:33:17,
15,16,1098610416,(주)네시비스,이은섭,분석,87623819,88.169,87.758,-0.27490 (99.7251),10 15,2024/01/17 09:28:38,
16,17,6338200301,사단법인 행복일자리운동본부,정덕환,분석,87624434,88.17,87.758,-0.27420 (99.7258),10 5,2024/01/15 09:27:58,
17,18,3958800527,주식회사 에스에이치아이티,정태순,분석,87631190,88.176,87.765,-0.26652 (99.73348),8 9,2024/01/18 09:03:17,
18,19,1058628520,유테크(주),최윤영,분석,87638493,88.184,87.772,-0.25820 (99.7418),5 9,2024/01/17 09:24:52,
19,20,1298665050,주식회사 글로벌메타,김부원,분석,87643000,88.188,87.777,-0.25307 (99.74693),12 8,2024/01/15 13:21:00,
20,21,7598100611,에스트랜스포트 주식회사,최제이미장국,분석,87661510,88.207,87.795,-0.23201 (99.76799),9 3,2024/01/18 11:02:59,
21,22,1138135425,(주)뉴넷팝,이경택,분석,87672760,88.218,87.807,-0.21920 (99.7808),12 13,2024/01/17 15:55:30,
22,23,2037666794,금성텔레콤,정용상,분석,87673374,88.219,87.807,-0.21851 (99.78149),5 4,2024/01/17 14:07:11,
23,24,5798700152,위더스컴퓨터 주식회사,박승갑,분석,87676449,88.222,87.81,-0.21501 (99.78499),6 10,2024/01/18 09:15:42,
24,25,2048137258,대신엔에스(주),정동진,분석,87687170,88.233,87.821,-0.20280 (99.7972),4 8,2024/01/16 09:53:18,
25,26,1018642326,한우이앤에스(주),변준석,분석,87691036,88.237,87.825,-0.19840 (99.8016),11 5,2024/01/17 17:19:01,
26,27,2158168275,천마정보통신(주),황범만,분석,87695000,88.241,87.829,-0.19389 (99.80611),1 13,2024/01/17 10:46:25,
27,28,2098124011,(주)주암전기통신,정한석,분석,87703953,88.25,87.838,-0.18370 (99.8163),12 8,2024/01/15 09:43:44,
28,29,2100412872,유광미디어,김유성,분석,87716868,88.263,87.851,-0.16900 (99.831),6 10,2024/01/17 09:15:39,
29,30,1068167098,코스믹전기통신 주식회사,이규선,분석,87723690,88.27,87.858,-0.16124 (99.83876),7 14,2024/01/15 08:41:12,
30,31,6428601243,주식회사 기가넷시스템,방영락,분석,87741320,88.287,87.875,-0.14118 (99.85882),13 11,2024/01/16 12:11:45,
31,32,2148752525,(주)엘티네트워크,조완식,분석,87741721,88.288,87.876,-0.14072 (99.85928),12 10,2024/01/17 09:41:12,
32,33,1298126260,현대아이티에스전자(주),정영자,분석,87759527,88.306,87.894,-0.12045 (99.87955),6 11,2024/01/16 08:15:34,
33,34,2148705513,주식회사 케이이에스 전기공사,강성진,분석,87761855,88.308,87.896,-0.11780 (99.8822),4 9,2024/01/17 09:35:55,
