,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,2618117745,주식회사 알엔알  [최종낙찰],석민철,분석,27704770,87.748,88.949,0.50281 (100.50281),12 3,2024/05/16 09:58:47,
1,2,1018138303,주식회사 비엘에스,안홍서,분석,27705750,87.751,88.952,0.50640 (100.5064),12 6,2024/05/20 09:08:52,
2,3,2158704216,아임스통신주식회사,김종길,분석,27707500,87.757,88.958,0.51280 (100.5128),12 5,2024/05/20 09:21:08,
3,4,1098630066,주식회사 태양전기,홍석봉,분석,27708314,87.76,88.96,0.51578 (100.51578),4 7,2024/05/20 09:31:12,
4,5,1078606385,대선아이넷(주),신일자,분석,27708640,87.761,88.961,0.51697 (100.51697),1 14,2024/05/17 17:24:15,
5,6,2208131391,호진산업기연(주),안형근,분석,27709000,87.763,88.962,0.51829 (100.51829),14 9,2024/05/19 11:09:44,
6,7,1018635413,(주)씨유앰앤아이,김정순,분석,27711007,87.769,88.969,0.52563 (100.52563),14 11,2024/05/16 13:36:34,
7,8,2178601498,주식회사 엔키텍,원영춘,분석,27712200,87.773,88.973,0.53000 (100.53),9 3,2024/05/15 10:30:40,
8,9,1208760415,주식회사 타이드,조경종,분석,27712960,87.776,88.975,0.53278 (100.53278),15 1,2024/05/20 09:52:14,
9,10,3798700760,로안테크(주),장승현,분석,27712993,87.776,88.975,0.53290 (100.5329),2 14,2024/05/14 14:38:10,
10,11,3128196859,주식회사 가델,김정민,분석,27715300,87.784,88.983,0.54134 (100.54134),15 5,2024/05/16 17:46:23,
11,12,1108127950,서경전기(주),이종환,분석,27715349,87.784,88.983,0.54152 (100.54152),1 13,2024/05/17 09:01:29,
12,13,2148844610,(주)제이디솔루션,제영호,분석,27715700,87.785,88.984,0.54280 (100.5428),12 1,2024/05/14 17:00:26,
13,14,1138163445,주식회사 삼도통신,이정경,분석,27716700,87.789,88.987,0.54646 (100.54646),4 12,2024/05/14 15:05:53,
14,15,1208633380,(주)에스에스통신,이종필,분석,27717065,87.79,88.988,0.54780 (100.5478),11 3,2024/05/17 09:04:43,
15,16,3518703056,(주)다올정보통신,조민경,분석,27718049,87.793,88.991,0.55140 (100.5514),9 6,2024/05/16 08:04:05,
16,17,1108179439,(주)공간하이테크,홍진학,분석,27718430,87.795,88.993,0.55279 (100.55279),15 4,2024/05/16 09:32:52,
17,18,5298103040,주식회사 명성이앤티,박명훈,분석,27719220,87.797,88.995,0.55568 (100.55568),2 8,2024/05/14 14:53:04,
18,19,1068609792,(주)아이티로그인,김태현,분석,27719278,87.798,88.995,0.55590 (100.5559),5 13,2024/05/17 16:57:33,
19,20,1198637085,(주) 하이네트워크,이준수,분석,27721160,87.804,89.001,0.56278 (100.56278),8 4,2024/05/14 17:32:54,
20,21,1238175875,주식회사 휴톤,김영상,분석,27721274,87.804,89.002,0.56320 (100.5632),6 9,2024/05/16 08:05:37,
21,22,2148705513,주식회사 케이이에스 전기공사,강성진,분석,27722503,87.809,89.006,0.56770 (100.5677),10 4,2024/05/17 08:50:34,
22,23,1138665128,블루넷테크놀러지 주식회사,백홍배,분석,27722555,87.809,89.006,0.56789 (100.56789),12 2,2024/05/17 18:19:21,
23,24,6378801279,주식회사정암정보통신,조강수,분석,27723540,87.812,89.009,0.57149 (100.57149),3 6,2024/05/14 15:38:43,
24,25,2068666263,세움기술 주식회사,주익중,분석,27723680,87.813,89.01,0.57200 (100.572),2 1,2024/05/17 17:15:12,
25,26,1098176150,주식회사 하이큐스,최상호,분석,27723900,87.813,89.01,0.57281 (100.57281),5 1,2024/05/17 13:18:49,
26,27,2158654631,엔트로링크(주),박도호,분석,27726200,87.821,89.018,0.58122 (100.58122),3 10,2024/05/20 09:35:07,
27,28,2158197601,주식회사 알파시큐넷,진승화,분석,27726630,87.823,89.019,0.58280 (100.5828),14 8,2024/05/17 17:11:35,
28,29,1062873386,이행정보통신공사,오흥식,분석,27726840,87.823,89.02,0.58356 (100.58356),4 6,2024/05/19 21:16:16,
29,30,6188134896,주식회사 동신정보통신,임춘섭,분석,27727140,87.824,89.021,0.58466 (100.58466),15 10,2024/05/17 17:08:31,
30,31,2148693742,에이치디에스주식회사,조한봉,분석,27728571,87.829,89.025,0.58990 (100.5899),4 15,2024/05/16 14:17:25,
31,32,1138606420,(주)엠케이시큐리티,박상철,분석,27729360,87.832,89.028,0.59279 (100.59279),13 12,2024/05/20 09:46:48,
32,33,2048610496,주식회사 김스애드,김진희,분석,27729600,87.833,89.029,0.59366 (100.59366),7 8,2024/05/17 09:58:11,
33,34,2048641403,주식회사 에스디에스테크놀로지,임대성,분석,27730018,87.834,89.03,0.59519 (100.59519),11 7,2024/05/14 22:22:37,
34,35,2068685955,주식회사 스마트웍스,정훈,분석,27730866,87.837,89.033,0.59830 (100.5983),4 9,2024/05/16 19:19:37,
35,36,1428168147,주식회사 다옴건설,이창석,분석,27731040,87.838,89.033,0.59893 (100.59893),8 13,2024/05/17 10:42:37,
36,37,1138653369,(주)제이앤비이노베이션,오명숙,분석,27732600,87.843,89.038,0.60464 (100.60464),6 11,2024/05/16 14:11:28,
37,38,1138195613,(주)고려다이나믹스,변희만,분석,27732920,87.844,89.039,0.60581 (100.60581),6 14,2024/05/16 08:20:40,
38,39,2128140491,(주)벧엘정보통신,이효진,분석,27734902,87.851,89.046,0.61306 (100.61306),10 5,2024/05/20 07:24:06,
39,40,4878800409,주식회사 백산전기,이강호,분석,27736110,87.855,89.049,0.61748 (100.61748),1 8,2024/05/17 16:36:11,
40,41,1078756640,주식회사 링크씨앤아이,김대훈,분석,27737753,87.86,89.055,0.62350 (100.6235),8 5,2024/05/17 10:25:54,
41,42,5908102247,주식회사 넥스톤,이용택,분석,27737800,87.861,89.055,0.62367 (100.62367),2 13,2024/05/14 13:26:45,
42,43,1288141176,주식회사 와이씨스템,장영찬,분석,27738109,87.862,89.056,0.62480 (100.6248),6 13,2024/05/17 09:14:02,
43,44,1098644842,주식회사 스마트넷,한동오,분석,27738819,87.864,89.058,0.62740 (100.6274),11 13,2024/05/17 09:38:44,
44,45,2048626080,주식회사 엘제이이엔지,임성희,분석,27739100,87.865,89.059,0.62842 (100.62842),10 8,2024/05/14 19:48:10,
45,46,1148611926,(주)동진이앤티,김미화,분석,27739639,87.867,89.061,0.63040 (100.6304),4 14,2024/05/16 10:52:25,
46,47,2088115241,한애전자(주),최용경,분석,27739900,87.868,89.062,0.63135 (100.63135),11 3,2024/05/20 09:30:52,
47,48,2548800191,신용전기통신 주식회사,정지택,분석,27742020,87.875,89.068,0.63911 (100.63911),6 2,2024/05/16 10:28:03,
48,49,2108139396,아이포콤주식회사,김영철,분석,27743100,87.879,89.072,0.64306 (100.64306),15 13,2024/05/17 08:39:50,
49,50,1188114949,이주씨스템(주),이복균,분석,27743570,87.88,89.073,0.64478 (100.64478),6 14,2024/05/17 15:04:49,
0,51,1078193207,주식회사 주광전기,이승훈,분석,27744260,87.883,89.076,0.64731 (100.64731),7 4,2024/05/16 13:09:00,
1,52,1288610057,주식회사 청명씨앤아이,문현민,분석,27745391,87.886,89.079,0.65144 (100.65144),4 5,2024/05/16 13:28:05,
2,53,2148105563,(주)인성이엔씨,김규만,분석,27747073,87.892,89.085,0.65760 (100.6576),14 12,2024/05/14 14:14:43,
3,54,1058153698,진우에이티에스 주식회사,정진태,분석,27747401,87.893,89.086,0.65880 (100.6588),7 14,2024/05/17 15:38:21,
4,55,1018154598,씨엔에스코리아(주),유호태,분석,27748994,87.899,89.091,0.66463 (100.66463),6 7,2024/05/14 07:19:52,
5,56,1188111452,동화전자산업(주),김종화,분석,27749000,87.899,89.091,0.66465 (100.66465),13 12,2024/05/16 17:01:57,
6,57,1078825334,스마트네트웍스 주식회사,박정옥,분석,27749140,87.899,89.091,0.66516 (100.66516),14 3,2024/05/16 18:25:06,
