,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1018642796,주식회사 나이스포유  [최종낙찰],노길상,분석,131423740.0,85.0,87.746,87.298,-0.67250 (99.3275),1 10,2024/06/28 11:00:08,
1,2,1198153402,고현건설(주),이화선,분석,131426400.0,85.0,87.747,87.299,-0.67049 (99.32951),12 4,2024/06/28 14:33:52,
2,3,2028162708,(주)에스텍시스템,이병화,분석,131429945.0,85.0,87.75,87.302,-0.66780 (99.3322),15 6,2024/07/01 09:45:49,
3,4,2298121250,(주)동곡기정,이주언,분석,131430209.0,85.0,87.75,87.302,-0.66760 (99.3324),2 8,2024/07/01 09:02:45,
4,5,7968600745,마스트아이엔씨 주식회사,전병호,분석,131436950.0,85.2,87.755,87.306,-0.66250 (99.3375),5 8,2024/06/27 19:13:28,
5,6,1128701225,주식회사 블루인텔리전스,조축호,분석,131437079.0,85.2,87.755,87.306,-0.66240 (99.3376),6 3,2024/06/28 10:02:01,
6,7,2037683508,우리통신네트워크,김만수,분석,131443418.0,85.2,87.759,87.311,-0.65761 (99.34239),1 10,2024/06/30 20:30:56,
7,8,1188108054,대한신호(주),안지수,분석,131444475.0,85.2,87.76,87.311,-0.65681 (99.34319),5 4,2024/06/28 09:47:04,
8,9,4168128895,(주)비아이씨스템,방인식,분석,131445690.0,85.2,87.76,87.312,-0.65589 (99.34411),9 1,2024/06/28 08:47:51,
9,10,2148781807,(주)창리정보통신,정종호,분석,131448307.0,85.2,87.762,87.314,-0.65390 (99.3461),7 9,2024/07/01 09:32:13,
10,11,2148752525,(주)엘티네트워크,조완식,분석,131449203.0,85.2,87.763,87.314,-0.65323 (99.34677),15 10,2024/06/28 09:06:08,
11,12,2158749469,(주)더블유에프텍,이영길,분석,131450160.0,85.2,87.763,87.315,-0.65250 (99.3475),3 9,2024/06/28 14:38:51,
12,13,5798700152,위더스컴퓨터 주식회사,박승갑,분석,131453987.0,85.4,87.766,87.318,-0.64960 (99.3504),4 5,2024/06/28 14:15:02,
13,14,1118101759,신원전설(주),심한섭,분석,131454120.0,85.4,87.766,87.318,-0.64950 (99.3505),12 1,2024/06/28 09:25:04,
14,15,1068642694,우림정보시스템(주),조원희,분석,131463360.0,85.4,87.772,87.324,-0.64251 (99.35749),11 6,2024/07/01 09:17:45,
15,16,1078156541,한국네트웍엔지니어링 주식회사,김해홍,분석,131463629.0,85.4,87.773,87.324,-0.64231 (99.35769),13 3,2024/07/01 10:00:44,
16,17,3588803184,주식회사 인터포스트,김선옥,분석,131469080.0,85.6,87.776,87.328,-0.63818 (99.36182),9 8,2024/06/27 16:00:50,
17,18,1178152367,(주)브레인컨설팅,박수영,분석,131476570.0,85.6,87.781,87.333,-0.63251 (99.36749),4 15,2024/06/28 08:21:16,
18,19,6618702691,(주)대창일렉스,송효양,분석,131477560.0,85.6,87.782,87.333,-0.63176 (99.36824),10 13,2024/07/01 07:00:46,
19,20,1088127729,주식회사 대원네시스,이연호,분석,131477760.0,85.6,87.782,87.333,-0.63161 (99.36839),8 13,2024/06/28 12:31:11,
