,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1168175601,한빛인프라소닉(주)  [최종낙찰],이한철,분석,31155540,88.003,87.773,-0.25761 (99.74239),3 7,2024/06/26 08:13:05,
1,2,8568800361,주식회사 우선기술,정우영,분석,31161429,88.02,87.789,-0.23875 (99.76125),10 1,2024/06/27 09:28:35,
2,3,1088175857,주식회사 리드앤컴퍼니,이귀남,분석,31162750,88.023,87.793,-0.23453 (99.76547),11 6,2024/06/25 11:09:13,
3,4,2098124011,(주)주암전기통신,정한석,분석,31168223,88.039,87.809,-0.21700 (99.783),6 2,2024/06/25 11:01:34,
4,5,1848801998,주식회사 기어,강호왕,분석,31173815,88.055,87.824,-0.19910 (99.8009),5 12,2024/06/25 11:56:52,
5,6,1138613391,주식회사 지에스씨앤씨,석덕림,분석,31178812,88.069,87.838,-0.18310 (99.8169),15 10,2024/06/26 06:42:29,
6,7,1188114949,이주씨스템(주),이복균,분석,31180400,88.073,87.843,-0.17802 (99.82198),12 15,2024/06/26 15:34:49,
7,8,1098154781,(주)공항엔지니어링,박필립,분석,31181840,88.077,87.847,-0.17341 (99.82659),9 3,2024/06/26 19:04:46,
8,9,2158199031,한소리이앤씨주식회사,안홍희,분석,31184470,88.085,87.854,-0.16499 (99.83501),8 15,2024/06/26 10:13:52,
9,10,1018116968,(주)넥슨정보통신,신양인,분석,31188028,88.095,87.864,-0.15360 (99.8464),3 12,2024/06/25 14:45:18,
10,11,1098651964,셀코정보기술 주식회사,임윤정,분석,31190810,88.103,87.872,-0.14469 (99.85531),4 10,2024/06/27 08:22:44,
11,12,1198174315,주식회사 다솜이엔씨,송인주,분석,31191525,88.105,87.874,-0.14240 (99.8576),14 4,2024/06/26 08:39:39,
12,13,2068184285,주식회사 진명파워택,이명규,분석,31193750,88.111,87.88,-0.13528 (99.86472),15 2,2024/06/27 09:36:38,
13,14,2158623647,주식회사 시공이엔씨,황호진,분석,31195805,88.117,87.886,-0.12870 (99.8713),13 6,2024/06/26 09:23:29,
14,15,1180673427,한마음정보시스템,정인숙,분석,31199317,88.127,87.896,-0.11746 (99.88254),7 13,2024/06/25 13:21:07,
15,16,2178141893,주식회사대웅텔레콤,전진숙,분석,31208487,88.153,87.922,-0.08810 (99.9119),12 9,2024/06/26 11:51:59,
16,17,1078723926,한빛디엔에스(주),이현화,분석,31212000,88.162,87.932,-0.07685 (99.92315),7 2,2024/06/26 10:48:56,
17,18,1098166803,(주)아이앤씨파트너스,곽준철,분석,31215950,88.174,87.943,-0.06421 (99.93579),15 5,2024/06/27 05:51:50,
18,19,2068182837,경안이엔지(주),금동중,분석,31220350,88.186,87.955,-0.05012 (99.94988),2 7,2024/06/26 09:37:12,
19,20,3568102176,주식회사 코맥스강북점,이재명,분석,31221854,88.19,87.96,-0.04531 (99.95469),10 2,2024/06/26 17:18:43,
