,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1138159301,삼인제어시스템 주식회사  [최종낙찰],최민성,분석,135006720,87.748,87.435,-0.35240 (99.6476),8 7,2024/01/04 16:09:22,
1,2,2138641595,주식회사 브랜드텍,김은수,분석,135008200,87.749,87.436,-0.35131 (99.64869),6 14,2024/01/04 19:35:38,
2,3,2068124123,(주)세양텔레콤,김한섭,분석,135008204,87.749,87.436,-0.35130 (99.6487),2 1,2024/01/05 09:05:51,
3,4,1138693094,주식회사 치우아이티,강호승,분석,135009423,87.75,87.437,-0.35040 (99.6496),10 5,2024/01/08 09:52:51,
4,5,2188109765,(주)웨이브컴,채인석,분석,135011040,87.751,87.438,-0.34921 (99.65079),3 11,2024/01/05 13:54:29,
5,6,2068676887,주식회사 씨큐윈,박근우,분석,135013200,87.752,87.439,-0.34762 (99.65238),12 13,2024/01/04 10:17:37,
6,7,1208166080,(주)기산텔레콤,박병기,분석,135018680,87.756,87.443,-0.34357 (99.65643),5 11,2024/01/05 16:36:09,
7,8,1098610416,(주)네시비스,이은섭,분석,135019584,87.756,87.444,-0.34290 (99.6571),11 14,2024/01/05 08:47:03,
8,9,1078163703,아이티에스엔지니어링 주식회사,김정구,분석,135021346,87.757,87.445,-0.34160 (99.6584),3 2,2024/01/05 09:30:55,
9,10,1358178502,주식회사 디알네트웍스,이기영,분석,135021700,87.758,87.445,-0.34134 (99.65866),4 6,2024/01/04 13:04:53,
10,11,8878700825,주식회사 수인정보통신,김옥환,분석,135022970,87.758,87.446,-0.34041 (99.65959),7 14,2024/01/07 20:34:51,
11,12,1138602574,주식회사 큐디스,김성진,분석,135028670,87.762,87.45,-0.33620 (99.6638),8 13,2024/01/05 16:24:14,
12,13,1218700268,주식회사 우신,김명진,분석,135031236,87.764,87.451,-0.33430 (99.6657),15 8,2024/01/08 09:17:52,
13,14,1138663611,주식회사 엠브이씨앤에스,오남림,분석,135033850,87.765,87.453,-0.33238 (99.66762),15 4,2024/01/05 15:55:53,
