,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,2148766621,(주)포유네트웍스  [최종낙찰],이상오,분석,68505370.0,87.745,88.284,0.13760 (100.1376),14 2,2024/01/10 09:10:18,
1,2,2108164712,주식회사 데스카,조혜연,분석,68505550.0,87.745,88.284,0.13786 (100.13786),8 6,2024/01/11 16:59:25,
2,3,2208727579,주식회사 벡트,유창수,분석,68505922.0,87.745,88.285,0.13841 (100.13841),1 3,2024/01/12 09:43:11,
3,4,2078124989,청보음향(주),고인우,분석,68506733.0,87.746,88.286,0.13960 (100.1396),11 3,2024/01/11 09:58:35,
4,5,2208106252,주식회사 중선아이티씨,김학선,분석,68507900.0,87.748,88.287,0.14131 (100.14131),12 11,2024/01/11 10:24:19,
5,6,2068165221,유니슨전기(주),유창진,분석,68508502.0,87.749,88.288,0.14220 (100.1422),10 9,2024/01/10 10:31:25,
6,7,2108160017,(주)누리온정보통신,박종수,분석,68510898.0,87.752,88.291,0.14571 (100.14571),7 9,2024/01/11 09:12:37,
7,8,6758102266,주식회사 정현이엔지,김종현,분석,68511430.0,87.753,88.292,0.14650 (100.1465),12 8,2024/01/09 13:41:37,
8,9,1268149658,베올리아산업개발코리아 주식회사,프노에르베로랜드,분석,68513364.0,87.755,88.294,0.14934 (100.14934),1 7,2024/01/11 09:56:15,
9,10,3958800527,주식회사 에스에이치아이티,정태순,분석,68515652.0,87.758,88.297,0.15270 (100.1527),6 4,2024/01/12 09:23:18,
10,11,1200295066,비젼텔레콤,임의석,분석,68515790.0,87.758,88.298,0.15290 (100.1529),3 8,2024/01/10 07:04:18,
11,12,1078731896,(주)비시텍코리아,임헌욱,분석,68519600.0,87.764,88.303,0.15850 (100.1585),15 10,2024/01/11 07:21:51,
12,13,6042996444,세일,이종보,분석,68521000.0,87.765,88.304,0.16055 (100.16055),15 8,2024/01/10 18:13:50,
13,14,1138163917,백두전기통신(주),장철,분석,68524230.0,87.77,88.308,0.16530 (100.1653),12 5,2024/01/10 21:56:39,
14,15,1218700268,주식회사 우신,김명진,분석,68525524.0,87.771,88.31,0.16720 (100.1672),13 15,2024/01/11 17:52:00,
15,16,1078212647,사단법인 한국장애인미래정책포럼,배영환,분석,68525900.0,87.772,88.311,0.16775 (100.16775),15 13,2024/01/12 09:07:48,
16,17,1868701018,주식회사 소담정보통신,주옥,분석,68526470.0,87.773,88.311,0.16859 (100.16859),1 3,2024/01/10 10:53:42,
17,18,2078149656,코리아데이타코퍼레이션(주),이기철,분석,68528600.0,87.776,88.314,0.17171 (100.17171),15 9,2024/01/11 10:26:28,
18,19,1138629762,주식회사 이너인포,이정균,분석,68529689.0,87.777,88.316,0.17331 (100.17331),4 14,2024/01/11 15:35:50,
19,20,1118101759,신원전설(주),심한섭,분석,68530495.0,87.778,88.317,0.17450 (100.1745),12 2,2024/01/11 09:41:24,
20,21,1068611721,우리보안 주식회사,이명재,분석,68534035.0,87.783,88.321,0.17970 (100.1797),4 15,2024/01/12 08:32:50,
21,22,1098167078,(주)에스씨네트,이계영,분석,68534230.0,87.783,88.321,0.17998 (100.17998),1 3,2024/01/09 10:29:24,
22,23,1078658471,비케이앤파워컴 주식회사,김정훈,분석,68535260.0,87.784,88.323,0.18150 (100.1815),5 14,2024/01/11 16:38:54,
23,24,2028153418,리스크테크(주),이성찬,분석,68537684.0,87.788,88.326,0.18506 (100.18506),4 6,2024/01/11 18:44:06,
24,25,4568800195,주식회사 동부코리아통신,윤미옥,분석,68537732.0,87.788,88.326,0.18513 (100.18513),6 11,2024/01/11 09:11:41,
25,26,1128141680,주식회사엠케이씨티,장재철,분석,68539400.0,87.79,88.328,0.18758 (100.18758),7 4,2024/01/12 08:45:42,
26,27,1138163445,주식회사 삼도통신,이정경,분석,68539700.0,87.79,88.328,0.18802 (100.18802),6 8,2024/01/11 17:21:21,
