,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,6968602220,주식회사 혜림  [최종낙찰],천진승,분석,74977395,85.0,87.745,88.867,0.59479 (100.59479),15 9,2024/04/02 14:09:39,
1,2,1298623254,주식회사 제노시스,송지윤,분석,74977470,85.0,87.745,88.867,0.59490 (100.5949),12 2,2024/04/01 08:40:02,
2,3,1358604626,타스코 주식회사,박주완,분석,74978803,85.0,87.746,88.869,0.59670 (100.5967),2 4,2024/04/02 14:09:21,
3,4,1228165622,태화전력(주),이태규,분석,74979610,85.0,87.747,88.869,0.59779 (100.59779),13 10,2024/04/03 09:25:30,
4,5,1068684748,주식회사고도기술,고동현,분석,74979943,85.0,87.748,88.87,0.59824 (100.59824),6 5,2024/04/02 21:26:23,
5,6,1078143430,(주)소스텔,안현준,분석,74980431,85.0,87.748,88.87,0.59890 (100.5989),8 15,2024/04/03 11:10:10,
6,7,2018702806,주식회사 세방아이씨티,박현정,분석,74980800,85.0,87.749,88.871,0.59939 (100.59939),15 11,2024/03/29 20:04:04,
7,8,1098626994,주식회사 에이치엔엠,조요환,분석,74981687,85.0,87.75,88.872,0.60059 (100.60059),2 9,2024/04/02 09:36:57,
8,9,6348600656,주식회사비전제어시스템,정운숙,분석,74982150,85.0,87.75,88.872,0.60122 (100.60122),1 10,2024/04/03 14:38:00,
9,10,1298142275,(주)유로시스템,백규현,분석,74982300,85.0,87.751,88.873,0.60142 (100.60142),13 3,2024/04/02 16:03:58,
10,10,6928700566,대광이엔씨주식회사,박정진,분석,74982300,85.0,87.751,88.873,0.60142 (100.60142),15 11,2024/04/03 15:36:33,
11,12,1328198436,주식회사 유신,서경숙,분석,74982450,85.0,87.751,88.873,0.60162 (100.60162),2 11,2024/04/02 23:40:41,
12,13,6658600679,주식회사 태성정보통신,강미령,분석,74983786,85.0,87.752,88.874,0.60343 (100.60343),4 5,2024/04/03 16:10:07,
13,14,1148723074,주식회사 천일엠이씨,모유미,분석,74984059,85.0,87.753,88.875,0.60380 (100.6038),2 13,2024/04/04 00:25:31,
14,15,8138600512,대오이앤씨 주식회사,안명옥,분석,74984799,85.0,87.754,88.876,0.60480 (100.6048),2 15,2024/03/29 11:49:07,
15,16,1420941759,두레이앤씨,이지혜,분석,74985910,85.2,87.755,88.877,0.60630 (100.6063),11 1,2024/04/03 17:15:19,
16,17,2158731085,주식회사 백운전기통신,정태웅,분석,74986310,85.2,87.756,88.877,0.60684 (100.60684),1 6,2024/04/03 08:23:30,
17,18,6468800798,주식회사 원넷시스템,지원구,분석,74987250,85.2,87.757,88.879,0.60811 (100.60811),11 3,2024/04/02 10:52:15,
18,19,1788800994,주식회사 더원테크,김동주,분석,74988598,85.2,87.758,88.88,0.60993 (100.60993),3 10,2024/03/29 09:22:27,
19,20,1258602577,주식회사 유디피시스,유정미,분석,74988871,85.2,87.759,88.88,0.61030 (100.6103),3 12,2024/04/04 09:09:43,
20,21,1308644851,주식회사 케이원시스템,이광재,분석,74989315,85.2,87.759,88.881,0.61090 (100.6109),10 15,2024/04/03 09:05:27,
21,22,1108124633,(주)디앤에스테크놀로지,이원우,분석,74989684,85.2,87.76,88.881,0.61139 (100.61139),9 13,2024/04/02 13:40:15,
22,23,1248704318,주식회사 텔컴,이상호,분석,74990200,85.2,87.76,88.882,0.61209 (100.61209),10 13,2024/04/03 10:24:47,
23,24,1248609688,우성이엔디주식회사,채광식,분석,74990400,85.2,87.761,88.882,0.61236 (100.61236),12 10,2024/03/29 19:42:36,
24,25,1538700076,태경정보통신 주식회사,조재성,분석,74990500,85.2,87.761,88.882,0.61250 (100.6125),6 15,2024/04/03 08:22:36,
25,26,2068183592,(주)신광티앤이,이일환,분석,74993772,85.4,87.765,88.886,0.61692 (100.61692),9 11,2024/04/03 15:28:06,
26,27,1338115457,마스타씨스템(주),최돈형,분석,74994720,85.4,87.766,88.887,0.61820 (100.6182),8 12,2024/04/04 08:13:13,
27,28,6568600355,주식회사 와이비테크,송정희,분석,74995550,85.4,87.767,88.888,0.61932 (100.61932),1 13,2024/04/01 15:35:56,
28,29,2048174990,주식회사 기가네트워크,김병수,분석,74995904,85.4,87.767,88.889,0.61980 (100.6198),9 8,2024/04/02 13:42:39,
29,30,1328171780,(주)모아넷,홍종훈,분석,74997000,85.4,87.769,88.89,0.62128 (100.62128),7 9,2024/04/02 11:06:44,
30,31,2158726791,(주)21세기정보기술,송채현,분석,74997087,85.4,87.769,88.89,0.62139 (100.62139),5 8,2024/04/03 10:00:50,
31,32,2048197877,주식회사 그린주의,김현미,분석,74997799,85.4,87.77,88.891,0.62236 (100.62236),2 5,2024/04/01 10:40:34,
32,33,1238189684,주식회사 지에프전력,임왕식,분석,74997902,85.4,87.77,88.891,0.62250 (100.6225),15 3,2024/04/04 09:39:02,
33,34,1578700724,주식회사 자비스넷,박주영,분석,74999390,85.4,87.772,88.893,0.62451 (100.62451),9 3,2024/04/01 09:02:22,
34,35,2838100230,에이치제이정보통신 주식회사,이희준,분석,74999500,85.4,87.772,88.893,0.62465 (100.62465),13 8,2024/04/02 08:33:16,
35,36,2158768879,주식회사 에이치씨인포,김경운,분석,74999749,85.4,87.772,88.893,0.62499 (100.62499),4 9,2024/04/04 09:56:39,
36,37,1318147249,주식회사 두원계전,당병모,분석,74999950,85.4,87.772,88.894,0.62526 (100.62526),11 2,2024/04/03 19:01:39,
37,38,1318174028,"주식회사 에이치케이 (HK Co., Ltd.)",장해각,분석,74999955,85.4,87.772,88.894,0.62527 (100.62527),5 2,2024/04/02 09:26:46,
38,39,1348199372,(주)세원,한봉수,분석,75000123,85.4,87.773,88.894,0.62550 (100.6255),15 1,2024/04/03 18:28:32,
39,40,1108131416,중앙하이텔 주식회사,윤석래,분석,75001160,85.4,87.774,88.895,0.62690 (100.6269),15 1,2024/04/03 10:17:08,
40,41,1688600896,주식회사 금원,임원재,분석,75001752,85.6,87.775,88.896,0.62770 (100.6277),5 2,2024/04/04 09:52:56,
41,42,1261920163,우주특수AV,정하송,분석,75002050,85.6,87.775,88.896,0.62810 (100.6281),4 3,2024/04/03 12:33:55,
42,43,2068126626,주식회사 동부전기,형남길,분석,75002560,85.6,87.776,88.897,0.62879 (100.62879),13 1,2024/04/04 09:30:21,
43,44,2208798467,주식회사 태산이에이지,최홍석,분석,75003381,85.6,87.777,88.898,0.62990 (100.6299),6 8,2024/04/02 10:36:10,
44,45,1318627044,에스지디지털 주식회사,강성구,분석,75003825,85.6,87.777,88.898,0.63050 (100.6305),12 13,2024/04/03 09:28:07,
45,46,3138101753,주식회사 파워이엔씨,유준우,분석,75003842,85.6,87.777,88.898,0.63052 (100.63052),4 11,2024/04/01 08:52:37,
46,47,1288154026,(주)니트로시스템,정인교,분석,75004490,85.6,87.778,88.899,0.63139 (100.63139),3 1,2024/04/03 10:31:54,
47,48,6338800846,원흥이엔씨 주식회사,최재혁,분석,75005084,85.6,87.779,88.9,0.63220 (100.6322),3 14,2024/04/03 09:52:06,
48,49,1428136631,주식회사 만사시스템,조호진,분석,75005600,85.6,87.779,88.9,0.63289 (100.63289),13 15,2024/04/04 09:36:36,
49,50,2258113160,한국텔레콤(주),김정호,분석,75006267,85.6,87.78,88.901,0.63379 (100.63379),2 7,2024/04/02 16:50:16,
0,51,4038141077,주식회사 송원이앤씨,이금미,분석,75009450,85.6,87.784,88.905,0.63809 (100.63809),4 2,2024/04/02 16:25:40,
1,52,4418702840,주식회사 다온이엔씨,정병운,분석,75010800,85.8,87.786,88.906,0.63992 (100.63992),6 13,2024/04/03 15:09:57,
2,53,1298172105,(주)천일정보통신,원준성,분석,75011898,85.8,87.787,88.908,0.64140 (100.6414),10 6,2024/04/03 09:33:35,
3,54,1058705640,주식회사 부강(扶江),이익범,분석,75011960,85.8,87.787,88.908,0.64148 (100.64148),14 5,2024/04/04 08:09:15,
4,55,2148107988,(주)서울정보시스템,이문현,분석,75011970,85.8,87.787,88.908,0.64150 (100.6415),9 11,2024/03/29 09:02:43,
5,56,2398100645,주식회사 글로벌브릿지,홍윤국,분석,75012523,85.8,87.788,88.908,0.64225 (100.64225),15 6,2024/04/01 17:47:25,
6,57,1358157661,(주)삼흥정보통신,오상엽,분석,75012570,85.8,87.788,88.909,0.64231 (100.64231),7 14,2024/04/01 09:58:30,
7,58,2148792435,주식회사케이이씨디바이스,이종수,분석,75013596,85.8,87.789,88.91,0.64369 (100.64369),14 4,2024/04/03 10:37:20,
8,59,1278190728,주식회사 휴먼시스템,김준형,분석,75014420,85.8,87.79,88.911,0.64481 (100.64481),11 10,2024/03/29 16:25:01,
9,60,1068642694,우림정보시스템(주),조원희,분석,75014930,85.8,87.791,88.911,0.64550 (100.6455),9 5,2024/04/02 09:13:21,
10,61,1378643528,주식회사 이츠,김동원,분석,75015020,85.8,87.791,88.911,0.64562 (100.64562),2 4,2024/04/03 16:49:38,
11,62,1208753234,디스플레이허브 주식회사,김동협,분석,75016370,85.8,87.793,88.913,0.64744 (100.64744),14 8,2024/04/03 19:52:35,
12,63,5798602982,주식회사 하이에스파워,한유엘,분석,75016646,85.8,87.793,88.913,0.64781 (100.64781),6 1,2024/03/29 14:34:09,
13,64,5528801885,주식회사 정도아이넷,장일석,분석,75016860,85.8,87.793,88.914,0.64810 (100.6481),5 2,2024/04/04 07:23:13,
14,65,1308197047,드림네트웍스 주식회사,조정하,분석,75017370,85.8,87.794,88.914,0.64879 (100.64879),12 7,2024/04/03 18:22:18,
15,66,1218618403,주식회사 보아정보기술,김미라,분석,75017668,85.8,87.794,88.915,0.64920 (100.6492),3 14,2024/04/03 19:46:24,
16,67,1018675701,주식회사 두이정보통신,정영희,분석,75018000,86.0,87.795,88.915,0.64964 (100.64964),5 14,2024/04/02 11:20:07,
17,68,1298101726,주식회사 코맥스,변우석,분석,75019297,86.0,87.796,88.917,0.65140 (100.6514),13 9,2024/04/02 17:41:21,
18,69,1418124656,주식회사 미르종합건설,장영희,분석,75020149,86.0,87.797,88.918,0.65255 (100.65255),7 1,2024/04/03 09:39:25,
19,70,3318702636,주식회사 다온,손은영,분석,75020490,86.0,87.798,88.918,0.65301 (100.65301),10 15,2024/03/29 19:41:32,
20,71,2318102601,주식회사 우정정보통신,박시우,분석,75020630,86.0,87.798,88.918,0.65320 (100.6532),10 5,2024/04/03 10:20:27,
21,72,2208673912,(주)에스제이이에프씨,오긍환,분석,75020800,86.0,87.798,88.918,0.65343 (100.65343),15 11,2024/04/02 08:53:50,
22,73,1018604036,(주)강남전기,김형철,분석,75022880,86.0,87.801,88.921,0.65624 (100.65624),1 7,2024/04/02 13:24:07,
23,74,4898800410,주식회사 새빛테크놀러지,이경숙,분석,75023227,86.0,87.801,88.921,0.65670 (100.6567),5 6,2024/04/02 11:09:09,
24,75,1358117688,주식회사 경훈테크,CHOIHUIBONG,분석,75024000,86.0,87.802,88.922,0.65775 (100.65775),2 8,2024/03/28 22:17:09,
25,76,1218176903,주식회사 아라정보,오병호,분석,75024332,86.0,87.803,88.922,0.65820 (100.6582),8 6,2024/03/29 15:10:54,
26,77,1378701525,주식회사 스카이정보기술,엄익수,분석,75024924,86.0,87.803,88.923,0.65900 (100.659),6 5,2024/04/01 09:11:30,
27,78,8898700952,주식회사 선인,이일수,분석,75027744,86.2,87.807,88.927,0.66281 (100.66281),3 12,2024/04/02 15:08:13,
28,79,1378168164,서부네트웍스(주),최진호,분석,75029596,86.2,87.809,88.929,0.66531 (100.66531),12 15,2024/04/03 13:24:31,
29,80,1100668347,민성정보통신,김영익,분석,75029810,86.2,87.809,88.929,0.66560 (100.6656),2 10,2024/04/03 13:04:00,
30,81,3228602315,주식회사 태광정보통신,하해경,분석,75030200,86.2,87.81,88.929,0.66612 (100.66612),11 14,2024/04/02 14:31:36,
