,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1068606683,로버무트 주식회사  [최종낙찰],송태하,분석,539589129,75.0,87.745,89.085,0.71918 (100.71918),12 6,2024/06/10 09:35:09,
1,2,2078149729,주식회사 지앤에스기술,문창수,분석,539621389,75.0,87.751,89.09,0.72525 (100.72525),3 12,2024/06/11 08:08:15,
2,3,3738701418,주식회사 에스비넷,허훈,분석,539622490,75.0,87.751,89.091,0.72545 (100.72545),8 4,2024/06/07 13:36:17,
3,4,1088193869,(주)동명텔레콤,김경은,분석,539635470,75.0,87.753,89.093,0.72789 (100.72789),7 15,2024/06/07 10:05:44,
4,5,2148722924,주식회사 다음정보기술,김은선,분석,539679500,75.2,87.761,89.1,0.73618 (100.73618),3 15,2024/06/11 09:53:01,
5,6,1178152367,(주)브레인컨설팅,박수영,분석,539688620,75.2,87.762,89.101,0.73790 (100.7379),2 15,2024/06/10 08:49:41,
6,7,7508600152,육일전기공사주식회사,공삼례,분석,539691300,75.2,87.763,89.102,0.73840 (100.7384),6 15,2024/06/11 09:59:46,
7,8,1078763383,주식회사 아이티블럭,배경원,분석,539694997,75.2,87.764,89.102,0.73910 (100.7391),15 12,2024/06/10 10:44:34,
8,9,2078136393,삼언전공 주식회사,공석복,분석,539702890,75.4,87.765,89.104,0.74058 (100.74058),10 12,2024/06/11 09:51:00,
9,10,1168144224,제일정보건설 주식회사,김진철,분석,539713599,75.4,87.767,89.106,0.74260 (100.7426),2 5,2024/06/11 08:30:41,
10,11,2128604113,주식회사 아리아,장시진,분석,539741770,75.4,87.772,89.11,0.74790 (100.7479),1 9,2024/06/07 15:32:48,
11,12,1188115778,대신통신기술(주),김지영,분석,539794910,75.6,87.781,89.119,0.75789 (100.75789),15 5,2024/06/07 14:48:30,
12,13,1358145603,한라인포넷(주),장경민,분석,539818829,75.8,87.785,89.123,0.76240 (100.7624),7 3,2024/06/11 00:04:23,
13,14,2158192566,(주)열림정보기술,고동민,분석,539822869,75.8,87.786,89.124,0.76316 (100.76316),5 3,2024/06/10 09:51:24,
14,15,1138679165,주식회사 드림아이시스템,유원준,분석,539840460,75.8,87.789,89.127,0.76647 (100.76647),8 7,2024/06/07 13:37:32,
15,16,2158620617,미디어텔레콤(주),김용대,분석,539848060,75.8,87.79,89.128,0.76790 (100.7679),4 3,2024/06/07 16:41:18,
16,17,2048170015,(주)하남통신,김종화,분석,539865630,75.8,87.793,89.131,0.77120 (100.7712),5 14,2024/06/10 21:55:46,
17,18,1098166803,(주)아이앤씨파트너스,곽준철,분석,539877820,76.0,87.795,89.133,0.77349 (100.77349),14 2,2024/06/10 09:51:31,
18,19,1108174749,유프로시스(주),김종본,분석,539901210,76.0,87.799,89.137,0.77790 (100.7779),3 13,2024/06/07 10:25:53,
19,20,1098613335,주식회사 스마트씨앤아이,임요웅,분석,539909710,76.0,87.801,89.138,0.77949 (100.77949),7 8,2024/06/10 13:08:23,
20,21,2158706984,도드람정보기술 주식회사,이명석,분석,539912360,76.0,87.801,89.138,0.77999 (100.77999),11 2,2024/06/07 14:21:27,
21,22,2208180951,엘지정보기술(주),엄태원,분석,539945850,76.2,87.807,89.144,0.78629 (100.78629),12 13,2024/06/07 10:11:24,
22,23,1118129252,광원전설(주),김영선,분석,539946389,76.2,87.807,89.144,0.78640 (100.7864),10 7,2024/06/11 09:54:56,
23,24,1048157783,(주)서울정보컴,고응준,분석,539954350,76.2,87.809,89.145,0.78789 (100.78789),3 10,2024/06/07 11:35:44,
24,25,1178128886,(주)미라클산업,김영철,분석,539963390,76.2,87.81,89.147,0.78960 (100.7896),11 1,2024/06/11 09:04:29,
25,26,1068601621,주식회사 동양타브,이세근,분석,539990494,76.4,87.815,89.151,0.79470 (100.7947),13 11,2024/06/10 09:16:06,
26,27,2158704216,아임스통신주식회사,김종길,분석,540007500,76.4,87.818,89.154,0.79789 (100.79789),8 14,2024/06/10 09:56:08,
27,28,1138188878,주식회사 신영이엔티,이찬세,분석,540012400,76.4,87.819,89.155,0.79882 (100.79882),10 1,2024/06/11 09:25:29,
28,29,1708601068,주식회사 와이비정보시스템,정영배,분석,540025740,76.4,87.821,89.157,0.80133 (100.80133),14 15,2024/06/10 15:25:09,
29,30,1058795818,주식회사 티엠미디어,박용호,분석,540136116,76.8,87.84,89.175,0.82209 (100.82209),4 2,2024/06/10 09:41:40,
30,31,1198188750,한솔코에버 주식회사,반기동,분석,540148870,76.8,87.842,89.177,0.82449 (100.82449),2 9,2024/06/10 18:01:57,
31,32,2158769714,주식회사 누리엔에스,박봉기,분석,540150470,76.8,87.843,89.178,0.82480 (100.8248),9 13,2024/06/10 11:49:32,
32,33,2108157604,주식회사 유니원이엔지,장소영,분석,540187830,77.0,87.849,89.184,0.83183 (100.83183),7 12,2024/06/10 10:38:27,
33,34,2108108684,주식회사 대금이앤아이,김종우,분석,540203090,77.0,87.852,89.186,0.83470 (100.8347),10 15,2024/06/07 11:33:23,
34,35,2218120693,주식회사 일동에너텍,김종삼,분석,540208928,77.0,87.853,89.187,0.83580 (100.8358),4 8,2024/06/10 16:43:15,
