,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1068619761,(주) 한걸음정보통신  [최종낙찰],정진원,분석,358658410,85.0,87.745,88.673,0.57085 (100.57085),8 1,2024/10/21 17:12:52,
1,2,2068666263,세움기술 주식회사,주익중,분석,358658933,85.0,87.745,88.673,0.57100 (100.571),8 12,2024/10/22 09:21:28,
2,3,2158640952,(주)에스티탑,민기동,분석,358659642,85.0,87.745,88.673,0.57120 (100.5712),14 9,2024/10/23 08:51:33,
3,4,1208100598,(주)삼지엔지니어링,김동명,분석,358668000,85.0,87.747,88.676,0.57355 (100.57355),6 13,2024/10/21 10:42:49,
4,5,1138183325,주식회사금강전력,오영선,분석,358675790,85.0,87.749,88.677,0.57575 (100.57575),14 1,2024/10/21 10:06:15,
5,6,1058608183,코위버(주),황인환,분석,358683421,85.0,87.751,88.679,0.57790 (100.5779),3 1,2024/10/23 09:48:23,
6,7,7418801210,주식회사 한국에이브이산업,이재숙,분석,358709600,85.2,87.758,88.686,0.58527 (100.58527),1 15,2024/10/21 14:56:53,
7,8,2298126804,주식회사엔엠엑스이엔씨,이동윤,분석,358766113,85.4,87.772,88.7,0.60120 (100.6012),1 3,2024/10/21 10:51:14,
8,9,2158168275,천마정보통신(주),황범만,분석,358798803,85.6,87.78,88.708,0.61041 (100.61041),3 8,2024/10/22 18:28:05,
9,10,2068165615,(주)아이커머,조상현,분석,358817928,85.8,87.785,88.713,0.61580 (100.6158),9 14,2024/10/22 10:52:16,
10,11,7688802698,주식회사 티앤씨넷코리아,신동준,분석,358831249,85.8,87.789,88.716,0.61955 (100.61955),7 6,2024/10/21 11:00:39,
11,12,2048651425,주식회사 메이사운드,심문섭,분석,358849150,85.8,87.793,88.72,0.62459 (100.62459),5 10,2024/10/23 09:18:54,
12,13,2208727579,주식회사 벡트,유창수,분석,358878264,86.0,87.801,88.728,0.63280 (100.6328),10 4,2024/10/23 09:28:00,
13,14,4568800195,주식회사 동부코리아통신,윤미옥,분석,358878610,86.0,87.801,88.728,0.63289 (100.63289),7 14,2024/10/23 08:38:20,
14,15,1708601068,주식회사 와이비정보시스템,정영배,분석,358893600,86.0,87.804,88.731,0.63712 (100.63712),3 5,2024/10/22 16:12:48,
15,16,2098134940,주식회사윤송이엔씨,정윤계,분석,358904500,86.2,87.807,88.734,0.64019 (100.64019),10 9,2024/10/22 12:59:02,
16,17,4048800118,주식회사 앙츠,박창진,분석,358909494,86.2,87.809,88.735,0.64160 (100.6416),10 11,2024/10/22 17:13:39,
17,18,2378700035,주식회사 사운드플레이스,도상우,분석,358910200,86.2,87.809,88.735,0.64179 (100.64179),15 11,2024/10/22 09:54:15,
18,19,2068694508,주식회사 웰정보기술,강희춘,분석,358922900,86.2,87.812,88.739,0.64537 (100.64537),11 10,2024/10/23 08:37:39,
19,20,2208604531,주식회사 월드린시스템즈,류준열,분석,358927500,86.2,87.813,88.74,0.64667 (100.64667),12 9,2024/10/22 15:57:24,
20,21,1138613391,주식회사 지에스씨앤씨,석덕림,분석,358929710,86.2,87.814,88.74,0.64729 (100.64729),5 4,2024/10/21 22:16:53,
21,22,2078149729,주식회사 지앤에스기술,문창수,분석,358948249,86.4,87.818,88.745,0.65252 (100.65252),6 14,2024/10/23 09:16:03,
22,23,1178167894,(주)동우이에프씨,이동술,분석,358949600,86.4,87.819,88.745,0.65290 (100.6529),5 13,2024/10/22 09:04:20,
23,24,3218602097,(주)태연정보,김영태,분석,358958460,86.4,87.821,88.747,0.65539 (100.65539),10 4,2024/10/22 16:24:26,
