,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,2298109203,(주)테스콤엔지니어링  [최종낙찰],박영복,분석,57048600.0,87.746,88.017,-0.58205 (99.41795),8 13,2024/04/15 16:33:02,
1,2,2158712055,주식회사 인더스웰,이문숙,분석,57052210.0,87.752,88.022,-0.57570 (99.4243),7 15,2024/04/15 09:56:57,
2,3,1198688435,"주식회사 윈테크글로벌(Wintech Global Co.,Ltd)",한미순,분석,57053700.0,87.755,88.024,-0.57308 (99.42692),9 10,2024/04/17 16:14:14,
3,4,1108174749,유프로시스(주),김종본,분석,57054590.0,87.756,88.026,-0.57151 (99.42849),12 15,2024/04/15 11:05:48,
4,5,1988101775,주식회사 사운드허브,김민정,분석,57055960.0,87.758,88.028,-0.56911 (99.43089),2 13,2024/04/16 12:14:27,
5,6,2068184529,(주)네오티엔씨,조정현,분석,57056650.0,87.76,88.029,-0.56789 (99.43211),12 15,2024/04/17 15:21:47,
6,7,1068616819,(주)현성인포컴,박홍수,분석,57061306.0,87.767,88.036,-0.55971 (99.44029),5 14,2024/04/16 09:22:53,
7,8,2188101953,주식회사 비츠로시스,이기재,분석,57062500.0,87.769,88.038,-0.55761 (99.44239),12 13,2024/04/15 15:35:57,
8,9,1138193726,(주)성진에스에스,강신범,분석,57063240.0,87.771,88.039,-0.55630 (99.4437),1 15,2024/04/16 15:56:26,
9,10,2128155922,(주)티에스엠이앤씨,박원택,분석,57063298.0,87.771,88.039,-0.55620 (99.4438),1 7,2024/04/16 15:58:39,
10,11,1138131356,중원기전(주),김창중,분석,57064260.0,87.772,88.041,-0.55451 (99.44549),9 11,2024/04/17 08:55:41,
11,12,2048131967,(주)용백전설,곽의영,분석,57064434.0,87.773,88.041,-0.55421 (99.44579),14 5,2024/04/17 14:03:31,
12,13,1138693094,주식회사 치우아이티,강호승,분석,57065630.0,87.775,88.043,-0.55210 (99.4479),3 15,2024/04/17 08:41:58,
13,14,1078165206,앤아이에스(주),정성호,분석,57066994.0,87.777,88.045,-0.54970 (99.4503),7 9,2024/04/17 17:53:58,
