순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1180673427,한마음정보시스템  [최종낙찰],정인숙,분석,37123786,87.746,87.689,-0.92308 (99.07692),12 13,2023/10/18 15:49:05,
2,2158197601,주식회사 알파시큐넷,진승화,분석,37124860,87.748,87.692,-0.92019 (99.07981),11 7,2023/10/19 16:20:46,
3,5598700333,주식회사 제이투디앤티,김세환,분석,37128900,87.759,87.701,-0.90932 (99.09068),11 1,2023/10/20 13:32:39,
4,1068615367,대성아이넷(주),이충은,분석,37130131,87.762,87.704,-0.90600 (99.094),9 7,2023/10/19 14:41:49,
5,1098644842,주식회사 스마트넷,한동오,분석,37130241,87.762,87.705,-0.90571 (99.09429),1 6,2023/10/19 08:54:46,
6,2048140753,(주)청효이씨이,이범석,분석,37132500,87.768,87.71,-0.89962 (99.10038),8 9,2023/10/18 14:12:34,
7,1738100419,주식회사 아이즈온솔루션,김보현,분석,37132540,87.768,87.71,-0.89952 (99.10048),10 15,2023/10/20 14:01:16,
8,3218602097,(주)태연정보,김영태,분석,37136400,87.778,87.719,-0.88913 (99.11087),5 8,2023/10/19 15:49:08,
9,1138143793,(주)오라시스템,김동화,분석,37138110,87.782,87.723,-0.88452 (99.11548),6 8,2023/10/20 09:40:50,
10,1138658592,위너시스텍 주식회사,조용걸,분석,37144100,87.797,87.737,-0.86840 (99.1316),6 5,2023/10/20 09:42:54,
11,1058153698,진우에이티에스 주식회사,정진태,분석,37144693,87.799,87.739,-0.86680 (99.1332),15 9,2023/10/22 19:04:05,
12,1138680513,주식회사연수이앤씨,조운호,분석,37146700,87.804,87.743,-0.86140 (99.1386),9 11,2023/10/19 16:27:56,
13,6188134896,주식회사 동신정보통신,임춘섭,분석,37147153,87.805,87.745,-0.86018 (99.13982),5 2,2023/10/19 14:25:26,
14,6838602199,주식회사 더시스,이남복,분석,37147180,87.805,87.745,-0.86011 (99.13989),13 4,2023/10/19 13:11:10,
15,2148626637,(주)아이엔지시스템,김정화,분석,37147500,87.806,87.745,-0.85924 (99.14076),13 6,2023/10/20 18:15:48,
16,1108140593,(주)대건이엔씨,이황희,분석,37147990,87.807,87.746,-0.85793 (99.14207),8 15,2023/10/19 17:33:28,
17,2118643772,주식회사 세양전기,김형재,분석,37151675,87.817,87.755,-0.84801 (99.15199),14 3,2023/10/18 17:30:37,
18,1338113707,(주)대보통신,염영숙,분석,37153100,87.82,87.759,-0.84417 (99.15583),5 6,2023/10/20 13:01:28,
19,1138139080,(주)성강통신기술사사무소,안치영,분석,37153480,87.821,87.759,-0.84315 (99.15685),15 3,2023/10/23 09:17:32,
20,1198175027,(주)케이웍스,김영주,분석,37153870,87.822,87.76,-0.84210 (99.1579),12 2,2023/10/19 08:20:38,
21,1138135425,(주)뉴넷팝,이경택,분석,37157433,87.831,87.769,-0.83251 (99.16749),14 1,2023/10/20 10:40:17,
22,2068184285,주식회사 진명파워택,이명규,분석,37158576,87.834,87.771,-0.82943 (99.17057),3 13,2023/10/23 09:40:48,
23,6508100027,다온정보시스템 주식회사,김연정,분석,37162400,87.844,87.781,-0.81913 (99.18087),5 1,2023/10/19 07:28:21,
24,1018143596,부기테크(주),은철우,분석,37163590,87.847,87.783,-0.81593 (99.18407),8 7,2023/10/20 12:48:34,
25,2298109203,(주)테스콤엔지니어링,박영복,분석,37165000,87.851,87.787,-0.81213 (99.18787),9 4,2023/10/19 18:01:28,
26,3388801483,주식회사 에버그린티앤씨,최재완,분석,37166000,87.853,87.789,-0.80944 (99.19056),1 12,2023/10/20 13:09:33,
27,1138636865,주식회사 정원시큐,염승호,분석,37166865,87.855,87.791,-0.80711 (99.19289),9 12,2023/10/20 10:11:38,
28,2048105154,우일정보기술 주식회사,이오,분석,37168578,87.86,87.795,-0.80250 (99.1975),8 9,2023/10/20 16:33:34,
29,1078651497,모바일파킹 유한회사,김중근,분석,37169800,87.863,87.798,-0.79921 (99.20079),4 13,2023/10/18 13:18:08,
30,2098141039,(주)벨에어테크,최트로이,분석,37170008,87.863,87.798,-0.79865 (99.20135),1 5,2023/10/18 11:08:20,
31,5768800728,주식회사 한빛데이타,이광수,분석,37170620,87.865,87.8,-0.79701 (99.20299),2 5,2023/10/23 09:44:13,
