순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1288141176,주식회사 와이씨스템  [최종낙찰],장영찬,분석,91026786,87.745,87.491,-0.64170 (99.3583),5 14,2023/09/07 11:34:47,
2,2128606988,원강정보통신 주식회사,우강원,분석,91028890,87.747,87.493,-0.63940 (99.3606),7 3,2023/09/07 09:08:44,
3,2118193336,(주)국제비엠에스,윤도선,분석,91030890,87.749,87.495,-0.63721 (99.36279),10 1,2023/09/06 15:44:37,
4,1058184717,엠에스전자통신주식회사,최민용,분석,91035875,87.754,87.5,-0.63175 (99.36825),4 3,2023/09/05 12:54:38,
5,2058140829,원앤원산업개발(주),배애순,분석,91036100,87.754,87.5,-0.63150 (99.3685),4 6,2023/09/07 09:41:46,
6,1988101775,주식회사 사운드허브,임채임,분석,91038790,87.756,87.502,-0.62856 (99.37144),9 14,2023/09/07 10:28:23,
7,2158171237,(주)모빌텍,오승환,분석,91038792,87.756,87.502,-0.62855 (99.37145),6 2,2023/09/07 18:24:45,
8,2088115241,한애전자(주),최용경,분석,91038830,87.756,87.502,-0.62851 (99.37149),9 1,2023/09/08 09:06:21,
9,1138175034,(주)윈플러스정보기술,정재원,분석,91039586,87.757,87.503,-0.62768 (99.37232),12 9,2023/09/08 09:09:50,
10,1298104500,주식회사 상지카일룸,김영신,분석,91042760,87.76,87.506,-0.62421 (99.37579),12 6,2023/09/07 13:19:24,
11,1138637772,(주)헤로스테크,박우현,분석,91044940,87.763,87.508,-0.62182 (99.37818),2 11,2023/09/06 14:32:16,
12,1018663767,비케이전기통신 주식회사,유봉근,분석,91049700,87.767,87.513,-0.61660 (99.3834),1 15,2023/09/07 15:28:51,
13,1068619761,(주) 한걸음정보통신,정진원,분석,91050704,87.768,87.514,-0.61550 (99.3845),3 4,2023/09/06 09:34:42,
14,1198683594,(주)제이더블유지코리아,주형남,분석,91050980,87.769,87.514,-0.61520 (99.3848),3 4,2023/09/08 10:14:20,
15,1138157550,뉴코리아전자통신 주식회사,조영순,분석,91052348,87.77,87.515,-0.61370 (99.3863),3 1,2023/09/07 12:18:12,
16,1098161598,(주)삼우씨앤에스,이기만,분석,91058280,87.776,87.521,-0.60721 (99.39279),14 11,2023/09/06 16:27:18,
17,2048137258,대신엔에스(주),정동진,분석,91058540,87.776,87.521,-0.60692 (99.39308),2 13,2023/09/04 16:58:50,
18,1018148698,(주)석산텔레콤,박봉환,분석,91060473,87.778,87.523,-0.60480 (99.3952),5 14,2023/09/06 08:55:29,
19,2298121250,(주)동곡기정,이주언,분석,91061476,87.779,87.524,-0.60371 (99.39629),14 9,2023/09/08 09:44:41,
20,8418601383,주식회사 미리내통신,김정훈,분석,91062762,87.78,87.525,-0.60230 (99.3977),6 13,2023/09/06 11:05:08,
21,1078757203,주식회사 비에스파워,정병섭,분석,91062800,87.78,87.525,-0.60225 (99.39775),9 12,2023/09/06 16:25:18,
22,5338700141,주식회사 인프라엔이,정우진,분석,91063941,87.781,87.526,-0.60101 (99.39899),11 14,2023/09/06 09:40:11,
23,1068651233,(주)나사씨엔에스,신희태,분석,91077909,87.795,87.54,-0.58570 (99.4143),15 6,2023/09/06 05:37:23,
24,1068612230,(주)사강통신,정일영,분석,91078636,87.796,87.541,-0.58491 (99.41509),8 13,2023/09/07 16:18:58,
25,1198616251,주식회사 누리인프라,정성우,분석,91080000,87.797,87.542,-0.58341 (99.41659),2 11,2023/09/07 07:12:02,
26,1078731896,(주)비시텍코리아,임헌욱,분석,91080240,87.798,87.542,-0.58315 (99.41685),2 12,2023/09/05 17:32:18,
27,2068125141,주식회사 스테이지넷,임영규,분석,91087038,87.804,87.549,-0.57570 (99.4243),14 11,2023/09/06 16:10:20,
28,2041077930,라인월드정보,박선양,분석,91087220,87.805,87.549,-0.57551 (99.42449),1 6,2023/09/07 13:10:21,
29,2158768281,태일정보시스템(주),이미자,분석,91087760,87.805,87.549,-0.57491 (99.42509),2 12,2023/09/06 10:05:34,
30,1208137120,(주)지티일렉콘,고광열,분석,91090138,87.807,87.552,-0.57231 (99.42769),1 14,2023/09/08 01:47:37,
31,1138611108,(주)도원디에스,이정우,분석,91094880,87.812,87.556,-0.56711 (99.43289),11 8,2023/09/05 13:35:23,
32,1098644842,주식회사 스마트넷,한동오,분석,91096167,87.813,87.557,-0.56570 (99.4343),11 1,2023/09/05 17:32:49,
33,2158607273,(주)미주전통,장원식,분석,91103650,87.821,87.565,-0.55751 (99.44249),15 10,2023/09/05 21:06:36,
34,2158674452,(주)새별네트웍스,현경순,분석,91103660,87.821,87.565,-0.55750 (99.4425),2 10,2023/09/04 16:17:32,
35,2148811443,(주)우신지엘에스,문경종,분석,91104940,87.822,87.566,-0.55609 (99.44391),6 2,2023/09/07 00:53:32,
36,2148724941,한빛시스템주식회사,윤명호,분석,91105296,87.822,87.566,-0.55570 (99.4443),15 2,2023/09/06 21:11:31,
37,2208709343,유텔레콤주식회사,한상미,분석,91106696,87.824,87.568,-0.55417 (99.44583),12 7,2023/09/07 17:14:33,
38,1198169165,(주)기창인포텍,김석진,분석,91110500,87.828,87.571,-0.55000 (99.45),13 9,2023/09/05 14:59:08,
39,1118114477,주식회사 대흥데이타통신,박상영,분석,91112320,87.829,87.573,-0.54801 (99.45199),6 9,2023/09/06 15:54:12,
40,1178119238,주식회사 동양네트워크,김종렬,분석,91114425,87.832,87.575,-0.54570 (99.4543),4 10,2023/09/06 08:59:38,
41,1138621101,(주)아이피로드,강철지,분석,91114607,87.832,87.575,-0.54551 (99.45449),10 6,2023/09/06 09:40:50,
42,1198158412,애드넷정보통신(주),박상흥,분석,91115659,87.833,87.576,-0.54435 (99.45565),8 1,2023/09/04 17:48:14,
43,1288154026,(주)니트로시스템,정인교,분석,91116260,87.833,87.577,-0.54369 (99.45631),13 6,2023/09/07 13:19:04,
44,2108130492,명신정보통신(주),서철,분석,91116900,87.834,87.577,-0.54299 (99.45701),5 9,2023/09/07 09:56:59,
45,1208817900,주식회사 에이앤티플러스,김은아,분석,91118624,87.836,87.579,-0.54111 (99.45889),2 9,2023/09/07 15:31:23,
46,1108604272,소리콤 주식회사,정재홍,분석,91128950,87.846,87.589,-0.52979 (99.47021),10 5,2023/09/07 15:15:58,
47,3628700817,씨큐리티 주식회사,공승길,분석,91137704,87.855,87.597,-0.52020 (99.4798),7 12,2023/09/07 14:53:54,
48,1058110006,삼성전기산업 주식회사,박소연,분석,91139430,87.856,87.599,-0.51831 (99.48169),10 6,2023/09/08 08:44:05,
49,2108156959,두레에스텍 주식회사,유의근,분석,91140800,87.858,87.6,-0.51681 (99.48319),11 14,2023/09/06 15:55:35,
50,1198179983,(주)에이피텔,정용명,분석,91141260,87.858,87.601,-0.51631 (99.48369),13 8,2023/09/08 10:38:25,
51,2208680918,(주)엠디엠알,이재원,분석,91141995,87.859,87.601,-0.51550 (99.4845),2 3,2023/09/06 09:53:59,
52,1078763383,주식회사 아이티블럭,배경원,분석,91144734,87.862,87.604,-0.51250 (99.4875),14 13,2023/09/06 15:26:52,
53,4568800195,주식회사 동부코리아통신,윤미옥,분석,91145766,87.863,87.605,-0.51137 (99.48863),11 15,2023/09/08 09:13:10,
54,1138640850,주식회사 우솔네트웍스,유상열,분석,91149450,87.866,87.609,-0.50734 (99.49266),8 9,2023/09/06 09:29:38,
55,1058660665,(주)일신전업,김한경,분석,91152299,87.869,87.611,-0.50422 (99.49578),15 3,2023/09/08 06:19:45,
56,1068615367,대성아이넷(주),이충은,분석,91152494,87.869,87.612,-0.50400 (99.496),3 8,2023/09/07 12:33:15,
57,1298665050,주식회사 글로벌메타,김부원,분석,91157420,87.874,87.616,-0.49861 (99.50139),11 10,2023/09/06 12:47:46,
58,2078153558,(주)동광지에스,이덕하,분석,91161100,87.878,87.62,-0.49458 (99.50542),1 2,2023/09/07 10:04:20,
59,1068627183,한국씨텍(주),박재규,분석,91164800,87.882,87.623,-0.49052 (99.50948),5 13,2023/09/07 10:03:49,
60,1128152149,(주)일신티에이치이,이상운,분석,91165639,87.882,87.624,-0.48960 (99.5104),12 10,2023/09/06 23:05:26,
61,1058164176,(주)신보파워텍,공민우,분석,91168926,87.886,87.627,-0.48600 (99.514),14 4,2023/09/08 11:18:59,
62,1198617982,(주)디브이네스트,이광희,분석,91170533,87.887,87.629,-0.48424 (99.51576),7 12,2023/09/07 15:56:20,
63,2068625393,주식회사 성림전설,박상동,분석,91171100,87.888,87.629,-0.48362 (99.51638),1 14,2023/09/05 10:24:30,
64,1058161048,서울데이타통신(주),이희승,분석,91173126,87.89,87.631,-0.48140 (99.5186),5 10,2023/09/06 10:04:31,
65,2140550031,새론정보통신,이용주,분석,91176126,87.893,87.634,-0.47812 (99.52188),13 11,2023/09/05 13:12:56,
66,1168111572,남성기전(주),최전남,분석,91176800,87.893,87.635,-0.47738 (99.52262),4 12,2023/09/07 10:18:24,
67,2128153400,일렉파워주식회사,김성호,분석,91177888,87.894,87.636,-0.47619 (99.52381),6 3,2023/09/07 08:16:31,
68,2148626637,(주)아이엔지시스템,김정화,분석,91178500,87.895,87.637,-0.47552 (99.52448),4 11,2023/09/07 23:22:38,
69,1178186611,주식회사 에프에이일렉콤,박인숙,분석,91180977,87.898,87.639,-0.47280 (99.5272),9 6,2023/09/07 09:23:52,
70,2138198870,주식회사 근우,김재진,분석,91183978,87.901,87.642,-0.46952 (99.53048),4 7,2023/09/07 13:34:17,
71,2158770996,엠코어넷 주식회사,김명경,분석,91185400,87.902,87.643,-0.46796 (99.53204),5 8,2023/09/08 09:48:46,
72,4208600611,주식회사 클라모스,김용택,분석,91186700,87.903,87.644,-0.46653 (99.53347),3 9,2023/09/08 09:29:20,
73,3548802349,(주)템피스트정보통신,강신원,분석,91187000,87.904,87.645,-0.46621 (99.53379),6 7,2023/09/06 15:41:59,
74,1058747280,주식회사 하이디,문이수,분석,91188640,87.905,87.646,-0.46441 (99.53559),4 2,2023/09/06 09:13:51,
75,1058197338,(주)라인정보시스템,홍상희,분석,91189640,87.906,87.647,-0.46331 (99.53669),12 7,2023/09/08 08:59:37,
76,2208727579,주식회사 벡트,유창수,분석,91194392,87.911,87.652,-0.45811 (99.54189),6 3,2023/09/08 09:34:59,
77,6358700388,(주)예본아이디,김정민,분석,91195100,87.912,87.653,-0.45733 (99.54267),9 13,2023/09/05 08:36:59,
78,1058186995,부원동력(주),이병의,분석,91195766,87.912,87.653,-0.45660 (99.5434),4 8,2023/09/08 09:03:42,
79,1118124994,오리엔트주식회사,이경호,분석,91196390,87.913,87.654,-0.45592 (99.54408),1 12,2023/09/08 09:21:21,
80,1188111165,주식회사 세원이엔피디,이왕종,분석,91197770,87.914,87.655,-0.45441 (99.54559),5 4,2023/09/06 13:29:37,
81,1338113707,(주)대보통신,염영숙,분석,91198400,87.915,87.656,-0.45372 (99.54628),13 12,2023/09/05 14:53:33,
82,1198602494,(주) 네오인아이텍,이경미,분석,91198700,87.915,87.656,-0.45339 (99.54661),11 13,2023/09/08 10:11:07,
83,3358601928,주식회사 제이아이앤티,박현철,분석,91199000,87.915,87.656,-0.45306 (99.54694),9 3,2023/09/07 10:50:59,
84,1088179135,주왕전기통신(주),권이길,분석,91201600,87.918,87.659,-0.45021 (99.54979),1 11,2023/09/07 09:43:51,
85,2098101546,교보정보통신(주),권창기,분석,91205442,87.922,87.662,-0.44600 (99.554),10 13,2023/09/07 09:11:02,
86,2198114499,(주)이레에너지테크,강래원,분석,91205600,87.922,87.663,-0.44583 (99.55417),4 9,2023/09/07 11:25:15,
87,1178161755,(주) 유강이엔씨,조천식,분석,91207999,87.924,87.665,-0.44320 (99.5568),1 3,2023/09/07 18:04:01,
88,2078152132,(주)홍남테크,김홍길,분석,91213385,87.93,87.67,-0.43730 (99.5627),13 4,2023/09/06 12:57:40,
89,1198173261,주식회사 현대네트웍기술,조성익,분석,91213477,87.93,87.67,-0.43720 (99.5628),11 10,2023/09/06 10:20:45,
90,1078163703,아이티에스엔지니어링 주식회사,김정구,분석,91216763,87.933,87.673,-0.43360 (99.5664),10 4,2023/09/07 09:56:47,
91,1208637260,에스피케이인크 주식회사,박성빈,분석,91217064,87.933,87.674,-0.43327 (99.56673),13 15,2023/09/08 09:11:39,
92,8268102035,주식회사 더블유엔에스,박현준,분석,91221000,87.937,87.677,-0.42896 (99.57104),5 2,2023/09/04 23:03:34,
93,1058619564,주식회사 다상테크,김춘기,분석,91221230,87.938,87.678,-0.42871 (99.57129),11 6,2023/09/06 15:37:17,
94,1138683368,주식회사 에스엠시스템즈,이승환,분석,91221500,87.938,87.678,-0.42841 (99.57159),11 15,2023/09/07 14:42:58,
95,1358178502,주식회사 디알네트웍스,이기영,분석,91221783,87.938,87.678,-0.42810 (99.5719),14 7,2023/09/07 12:12:14,
96,2068153517,뉴텔레콤(주),김을선,분석,91223970,87.94,87.68,-0.42571 (99.57429),4 5,2023/09/08 09:08:32,
97,1168147309,문엔지니어링(주),김성만,분석,91224000,87.94,87.68,-0.42568 (99.57432),5 1,2023/09/08 09:37:52,
98,3078139254,주식회사 다승텔레콤,오세좌,분석,91225115,87.941,87.681,-0.42445 (99.57555),11 4,2023/09/08 09:23:00,
99,1081154276,영우정보통신,이영우,분석,91226859,87.943,87.683,-0.42254 (99.57746),15 9,2023/09/06 15:42:53,
100,1058630797,주식회사 이디엔텍,김기영,분석,91229087,87.945,87.685,-0.42010 (99.5799),10 8,2023/09/06 15:18:58,
101,1018151776,(주)지디시,김승환,분석,91229540,87.946,87.686,-0.41961 (99.58039),13 5,2023/09/06 17:58:32,
102,1058179892,(주)지에스컴,김형호,분석,91231824,87.948,87.688,-0.41711 (99.58289),5 12,2023/09/05 19:48:32,
103,2148734283,(주)뉴넷정보기술,김종원,분석,91236846,87.953,87.693,-0.41160 (99.5884),13 6,2023/09/07 13:16:34,
104,1018635413,(주)씨유앰앤아이,김정순,분석,91237210,87.953,87.693,-0.41121 (99.58879),4 10,2023/09/06 10:15:11,
105,2158669639,(주)한정원,이수환,분석,91238950,87.955,87.695,-0.40930 (99.5907),6 8,2023/09/07 16:58:53,
106,1198629800,주식회사 메카넷,천수연,분석,91242323,87.958,87.698,-0.40561 (99.59439),11 7,2023/09/05 11:39:48,
107,6508100027,다온정보시스템 주식회사,김연정,분석,91243400,87.96,87.699,-0.40443 (99.59557),15 2,2023/09/05 12:56:19,
108,1138611622,(주)이담에스티,최명순,분석,91245130,87.961,87.701,-0.40253 (99.59747),5 7,2023/09/08 07:34:06,
109,2028158261,주식회사 남두,김승균,분석,91245160,87.961,87.701,-0.40250 (99.5975),5 11,2023/09/08 08:50:05,
110,1088186937,(주)네오텔링크,박귀남,분석,91247435,87.964,87.703,-0.40001 (99.59999),1 3,2023/09/08 09:36:30,
111,2048602716,주식회사 동일아이티,차천문,분석,91249330,87.965,87.705,-0.39793 (99.60207),3 6,2023/09/08 09:42:33,
112,5598700333,주식회사 제이투디앤티,김세환,분석,91252500,87.969,87.708,-0.39446 (99.60554),5 9,2023/09/07 15:02:58,
113,3388801483,주식회사 에버그린티앤씨,최재완,분석,91256100,87.972,87.711,-0.39051 (99.60949),11 5,2023/09/05 13:35:28,
114,1108124633,(주)디앤에스테크놀로지,이원우,분석,91257840,87.974,87.713,-0.38861 (99.61139),15 14,2023/09/05 15:45:01,
115,1198653668,에코아이넷(주),박은희,분석,91260217,87.976,87.715,-0.38600 (99.614),5 13,2023/09/07 09:28:40,
116,1318174028,"주식회사 에이치케이 (HK Co., Ltd.)",장해각,분석,91262408,87.978,87.717,-0.38360 (99.6164),8 9,2023/09/06 09:40:33,
117,2208735083,주식회사 강남전기공사,나중안,분석,91263321,87.979,87.718,-0.38260 (99.6174),12 8,2023/09/05 15:13:48,
118,1058773833,시큐솔루션 주식회사,남병창,분석,91266700,87.983,87.721,-0.37890 (99.6211),12 10,2023/09/06 14:50:18,
119,2198125754,알티엘산업 주식회사,이근태,분석,91268470,87.984,87.723,-0.37696 (99.62304),2 7,2023/09/07 22:30:59,
120,1328105709,(주)왕선전설,조정현,분석,91269986,87.986,87.725,-0.37530 (99.6247),4 15,2023/09/08 06:40:41,
121,1068147942,태양이엠씨(주),선오규,분석,91270010,87.986,87.725,-0.37528 (99.62472),11 7,2023/09/07 16:53:01,
122,1128141680,주식회사엠케이씨티,장재철,분석,91270260,87.986,87.725,-0.37500 (99.625),5 4,2023/09/07 17:55:23,
123,2148669602,(주)우호텔레콤,이강록,분석,91271670,87.988,87.726,-0.37346 (99.62654),9 6,2023/09/07 13:52:21,
124,1108164858,(주)에스에이정보기술,김성빈,분석,91274185,87.99,87.729,-0.37070 (99.6293),14 12,2023/09/07 09:18:04,
124,2098124011,(주)주암전기통신,정한석,분석,91274185,87.99,87.729,-0.37070 (99.6293),14 15,2023/09/07 09:26:53,
126,2148734721,(주)다모아테크,장용일,분석,91277280,87.993,87.732,-0.36731 (99.63269),12 10,2023/09/07 10:09:47,
127,2118645407,흥일정보통신(주),정본영,분석,91279661,87.996,87.734,-0.36471 (99.63529),1 2,2023/09/06 17:12:58,
128,1128148359,(주)펜타콤씨엔씨,최상록,분석,91280118,87.996,87.734,-0.36420 (99.6358),12 4,2023/09/06 09:07:34,
129,3188601020,주식회사 프레이,조성준,분석,91280480,87.996,87.735,-0.36381 (99.63619),14 10,2023/09/08 09:23:30,
130,2208658565,주식회사 주인정보시스템,김근호,분석,91281500,87.997,87.736,-0.36269 (99.63731),3 7,2023/09/07 17:37:25,
131,2148161231,(주)유엔터스,김정환,분석,91281680,87.998,87.736,-0.36249 (99.63751),1 7,2023/09/06 10:23:25,
132,1208782160,에스엔에스이서비스주식회사,정경식,분석,91286690,88.002,87.741,-0.35701 (99.64299),13 12,2023/09/06 09:39:12,
133,2188120741,케이씨티정보통신(주),백형은,분석,91289060,88.005,87.743,-0.35441 (99.64559),10 3,2023/09/08 08:53:00,
134,2068663169,(주)지엠케이정보통신,최경숙,분석,91291780,88.008,87.745,-0.35143 (99.64857),9 4,2023/09/07 09:25:39,
135,3148701175,주식회사 윈스타비투비,강가현,분석,91295360,88.011,87.749,-0.34751 (99.65249),13 2,2023/09/06 22:52:31,
136,2038143631,주식회사 티시스,유태호,분석,91297555,88.013,87.751,-0.34510 (99.6549),7 2,2023/09/08 09:29:40,
137,2148134127,(주)대경텔레콤,오병도,분석,91299290,88.015,87.753,-0.34320 (99.6568),1 2,2023/09/07 09:52:51,
138,1068178902,주식회사 티에스아이티,박용수,분석,91300000,88.016,87.753,-0.34243 (99.65757),6 11,2023/09/05 10:35:15,
139,2138638203,한국기술서비스(주),김병룡,분석,91301450,88.017,87.755,-0.34084 (99.65916),1 3,2023/09/06 16:15:55,
140,2138180142,서울아이디시스템(주),김동수,분석,91301490,88.017,87.755,-0.34079 (99.65921),6 3,2023/09/06 13:28:09,
141,8028800189,주식회사 아이앤서브,박광열,분석,91303190,88.019,87.756,-0.33893 (99.66107),12 15,2023/09/08 09:16:58,
142,5528801885,주식회사 정도아이넷,장일석,분석,91303580,88.019,87.757,-0.33850 (99.6615),2 11,2023/09/08 09:32:03,
143,1018116968,(주)넥슨정보통신,신양인,분석,91304700,88.02,87.758,-0.33728 (99.66272),3 4,2023/09/06 10:12:35,
144,2068183592,(주)신광티앤이,이일환,분석,91305953,88.022,87.759,-0.33590 (99.6641),14 5,2023/09/07 16:20:03,
145,1068601863,유엔넷 주식회사,김주섭,분석,91307962,88.024,87.761,-0.33370 (99.6663),2 9,2023/09/07 10:09:49,
146,2038149028,대륭중공건설(주),박임우,분석,91315722,88.031,87.768,-0.32520 (99.6748),10 5,2023/09/08 08:46:32,
147,2018604729,주식회사 케이티 서비스 북부,김현수,분석,91316624,88.032,87.769,-0.32422 (99.67578),3 6,2023/09/05 10:25:10,
148,2208100563,경창계전 주식회사,이성욱,분석,91318370,88.034,87.771,-0.32230 (99.6777),11 3,2023/09/05 14:00:44,
149,4028141375,주식회사 이레유비크,박임철,분석,91319008,88.035,87.772,-0.32160 (99.6784),11 4,2023/09/06 17:15:08,
150,1078642265,텔레플러스주식회사,황은성,분석,91321439,88.037,87.774,-0.31894 (99.68106),7 10,2023/09/05 14:32:05,
151,2338109463,주식회사 아이티에스서비스,지영일,분석,91323315,88.039,87.776,-0.31689 (99.68311),13 4,2023/09/07 09:19:23,
152,1074870357,영진정보통신,김종규,분석,91324580,88.04,87.777,-0.31550 (99.6845),1 4,2023/09/07 16:08:29,
153,1198664224,포스텍네트웍스 주식회사,김권일,분석,91324888,88.04,87.777,-0.31516 (99.68484),3 12,2023/09/08 10:06:52,
154,1068711354,에이비씨네트워크 주식회사,안종현,분석,91324950,88.04,87.777,-0.31510 (99.6849),4 5,2023/09/08 07:59:46,
155,1098162433,광명정보통신 주식회사,김형준,분석,91325215,88.041,87.778,-0.31481 (99.68519),15 4,2023/09/06 10:20:11,
156,2118726218,주식회사 씨그테크,이윤호,분석,91326470,88.042,87.779,-0.31343 (99.68657),7 14,2023/09/05 10:32:33,
157,2188117964,(주)투윈스컴,박성하,분석,91326859,88.042,87.779,-0.31300 (99.687),5 12,2023/09/06 07:56:31,
158,1288172024,도원이엔아이(주),임우연,분석,91328777,88.044,87.781,-0.31090 (99.6891),1 11,2023/09/08 10:05:30,
159,2198124769,주식회사 성문엔지니어링,김선호,분석,91331900,88.047,87.784,-0.30748 (99.69252),14 6,2023/09/06 00:22:02,
160,1138195613,(주)고려다이나믹스,변희만,분석,91338000,88.053,87.79,-0.30080 (99.6992),14 2,2023/09/05 23:24:20,
161,2158751757,주식회사 광림엔지니어링,이장원,분석,91338400,88.054,87.79,-0.30036 (99.69964),8 4,2023/09/07 15:08:26,
162,1188108054,대한신호(주),안지수,분석,91338514,88.054,87.79,-0.30024 (99.69976),1 7,2023/09/07 11:00:09,
163,2018643926,두전네트웍스 주식회사,김병현,분석,91338820,88.054,87.791,-0.29990 (99.7001),12 10,2023/09/06 10:56:04,
