순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1138163917,백두전기통신(주)  [최종낙찰],장철,분석,8802815,87.77,88.917,0.70520 (100.7052),9 2,2023/10/30 19:14:28,
2,1188120780,(주)웅비정보통신,강영종,분석,8804680,87.79,88.936,0.72667 (100.72667),12 14,2023/10/27 10:31:04,
3,1198137042,(주)진명연합전설,엄재준,분석,8804857,87.792,88.937,0.72871 (100.72871),9 1,2023/10/31 09:34:07,
4,1378143275,한창이웨이 주식회사,이옥희,분석,8805560,87.799,88.945,0.73680 (100.7368),1 8,2023/10/27 11:08:43,
5,1062873386,이행정보통신공사,오흥식,분석,8806820,87.813,88.957,0.75131 (100.75131),2 6,2023/10/29 15:17:47,
6,2058140076,(주)제일첨단테크,김성수,분석,8807427,87.819,88.963,0.75830 (100.7583),3 12,2023/10/30 09:05:29,
7,1178152367,(주)브레인컨설팅,박수영,분석,8809020,87.836,88.98,0.77663 (100.77663),12 2,2023/10/27 08:58:51,
8,1208742187,주식회사 미소아이티,김재욱,분석,8810580,87.852,88.995,0.79459 (100.79459),12 1,2023/10/27 10:58:22,
9,1068601621,주식회사 동양타브,이세근,분석,8810750,87.854,88.997,0.79655 (100.79655),9 11,2023/10/27 11:20:15,
10,2618126604,주식회사 래오시스,윤경,분석,8810770,87.854,88.997,0.79678 (100.79678),10 9,2023/10/27 10:06:41,
11,1200582335,델타전자통신,이성남,분석,8810890,87.855,88.998,0.79816 (100.79816),1 10,2023/10/31 06:27:46,
12,1208791771,(주)유니정보,주규식,분석,8811129,87.858,89.001,0.80091 (100.80091),2 9,2023/10/27 12:06:09,
13,6338800846,원흥이엔씨 주식회사,최재혁,분석,8811962,87.867,89.009,0.81050 (100.8105),8 15,2023/10/30 14:47:47,
14,1088180573,다올정보기술주식회사,한숙기,분석,8812144,87.868,89.011,0.81260 (100.8126),7 12,2023/10/27 11:19:59,
15,1128118909,(주)한일종합산업,박응석,분석,8812570,87.873,89.015,0.81750 (100.8175),3 11,2023/10/27 13:16:15,
16,1128148285,(주)백제이앤씨,손흥도,분석,8813082,87.878,89.021,0.82340 (100.8234),9 12,2023/10/27 09:02:29,
17,1068638093,(주)엘케이시스코,이기일,분석,8813170,87.879,89.021,0.82441 (100.82441),6 2,2023/10/30 09:46:52,
18,2158661490,(주)이베이테크,황경구,분석,8813380,87.881,89.024,0.82683 (100.82683),11 12,2023/10/31 08:58:06,
19,2108122823,우영정보통신(주),황태하,분석,8813760,87.885,89.027,0.83120 (100.8312),10 13,2023/10/31 08:53:23,
20,1138649133,빅썬시스템즈 주식회사,권태일,분석,8814074,87.889,89.031,0.83482 (100.83482),13 5,2023/10/30 08:48:10,
21,2208742003,신영에스아이 (주),박형근,분석,8814230,87.89,89.032,0.83661 (100.83661),11 4,2023/10/27 17:27:41,
22,5618600208,두인코컴넷(주),이철규,분석,8814700,87.895,89.037,0.84202 (100.84202),2 11,2023/10/27 11:09:51,
23,2148752525,(주)엘티네트워크,조완식,분석,8815060,87.899,89.041,0.84617 (100.84617),8 9,2023/10/30 12:29:31,
24,8338600103,주식회사 씨앤아이테크,서광수,분석,8815280,87.901,89.043,0.84870 (100.8487),10 1,2023/10/30 09:43:08,
25,1058606899,이화티티씨(주),이선정,분석,8816007,87.909,89.05,0.85707 (100.85707),8 11,2023/10/27 17:25:17,
26,2048610496,주식회사 김스애드,김진희,분석,8816250,87.912,89.053,0.85987 (100.85987),5 7,2023/10/30 10:21:49,
27,1198684157,(주)이제이정보시스템,정광열,분석,8816840,87.918,89.058,0.86666 (100.86666),6 14,2023/10/26 16:52:25,
28,2208673912,(주)에스제이이에프씨,장인순,분석,8817486,87.925,89.065,0.87409 (100.87409),6 4,2023/10/27 17:37:44,
29,1198693490,주식회사 자이온아이티에스,김훈,분석,8817690,87.927,89.067,0.87644 (100.87644),8 2,2023/10/27 17:48:43,
30,1198647905,주식회사 리안시스템,원미리,분석,8818580,87.936,89.076,0.88669 (100.88669),11 4,2023/10/27 18:06:42,
31,1238638929,주식회사 엘파코리아,이승한,분석,8819441,87.945,89.085,0.89660 (100.8966),13 12,2023/10/31 08:17:05,
