순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2068184285,주식회사 진명파워택  [최종낙찰],이명규,분석,15513450,87.745,88.605,0.24921 (100.24921),8 10,2023/10/30 09:09:43,
2,1138636870,주식회사 나우시스템,이종한,분석,15513530,87.745,88.605,0.24973 (100.24973),12 7,2023/10/27 09:08:07,
3,2068196840,주식회사 혜성이티에스,이상영,분석,15513650,87.746,88.606,0.25051 (100.25051),6 14,2023/10/26 14:38:42,
4,1068603240,태경이엘피 주식회사,김평석,분석,15514047,87.748,88.608,0.25310 (100.2531),13 12,2023/10/29 17:59:25,
5,1138637772,(주)헤로스테크,박우현,분석,15514110,87.749,88.609,0.25351 (100.25351),8 9,2023/10/26 14:52:56,
6,1068609792,(주)아이티로그인,김태현,분석,15516167,87.761,88.62,0.26689 (100.26689),9 14,2023/10/26 16:31:53,
7,2208602950,(주)세연텔레콤,홍성일,분석,15516180,87.761,88.62,0.26698 (100.26698),10 1,2023/10/27 09:22:27,
8,1488100811,주식회사 세명테크,박정필,분석,15516490,87.763,88.622,0.26900 (100.269),14 4,2023/10/26 09:43:36,
9,5528801885,주식회사 정도아이넷,장일석,분석,15516630,87.764,88.623,0.26991 (100.26991),11 6,2023/10/30 09:11:04,
10,2148180640,(주)남인정보통신,김남호,분석,15517305,87.768,88.627,0.27430 (100.2743),4 10,2023/10/26 09:28:48,
11,2168600026,주식회사 세인엔에스,김종술,분석,15517440,87.769,88.628,0.27518 (100.27518),2 9,2023/10/25 11:09:01,
12,2158159534,하이텍앤솔 주식회사,정구천,분석,15518240,87.774,88.632,0.28039 (100.28039),11 9,2023/10/28 00:45:26,
13,1068180219,(주)네트웍리더,권철영,분석,15518471,87.775,88.633,0.28189 (100.28189),15 6,2023/10/26 16:39:39,
14,2048620636,(주)유시스,이경재,분석,15518800,87.777,88.635,0.28403 (100.28403),4 11,2023/10/27 11:34:41,
15,1078616772,노드링크주식회사,장용철,분석,15519209,87.779,88.638,0.28670 (100.2867),12 8,2023/10/25 09:32:42,
16,2048161869,(주)근영이엔씨,이성영,분석,15519848,87.783,88.641,0.29086 (100.29086),10 13,2023/10/25 10:56:50,
17,4158157174,주식회사 킴스프로젝트,김대원,분석,15520300,87.786,88.644,0.29380 (100.2938),2 15,2023/10/28 14:29:09,
18,1068619761,(주) 한걸음정보통신,정진원,분석,15520307,87.786,88.644,0.29384 (100.29384),11 7,2023/10/26 08:46:44,
19,3148701175,주식회사 윈스타비투비,강가현,분석,15520540,87.787,88.645,0.29536 (100.29536),4 15,2023/10/26 16:57:13,
20,1048140865,다이아몬드전자(주),이건,분석,15521150,87.791,88.649,0.29933 (100.29933),4 12,2023/10/26 15:41:06,
21,1218140540,영현정보통신(주),김두식,분석,15521289,87.792,88.65,0.30023 (100.30023),11 4,2023/10/30 09:28:00,
22,1171187825,신원전자,안희덕,분석,15521450,87.793,88.65,0.30128 (100.30128),4 5,2023/10/27 09:14:23,
23,1138683368,주식회사 에스엠시스템즈,이승환,분석,15521650,87.794,88.652,0.30258 (100.30258),4 12,2023/10/27 14:40:21,
24,1268620466,(주)진원엔지니어링,이규황,분석,15522630,87.8,88.657,0.30896 (100.30896),3 7,2023/10/26 14:57:56,
25,2148687288,(주)포어링크,송기봉,분석,15522980,87.802,88.659,0.31124 (100.31124),2 3,2023/10/30 07:58:39,
26,2208121248,주식회사 케이티엔지니어링,박종열,분석,15523030,87.802,88.659,0.31157 (100.31157),6 3,2023/10/26 17:17:15,
27,1138683636,주식회사 온택,허윤훈,분석,15523100,87.803,88.66,0.31202 (100.31202),11 10,2023/10/26 13:13:33,
28,1138159301,삼인제어시스템 주식회사,최민성,분석,15523210,87.803,88.66,0.31274 (100.31274),14 2,2023/10/27 16:08:38,
29,2308100158,국제컨트로닉스 주식회사,김경록,분석,15523266,87.804,88.661,0.31310 (100.3131),7 4,2023/10/25 22:21:53,
30,1198647905,주식회사 리안시스템,원미리,분석,15523540,87.805,88.662,0.31489 (100.31489),4 13,2023/10/25 20:16:03,
31,2068679088,(주)한맥아이티,최예니,분석,15523630,87.806,88.663,0.31547 (100.31547),8 2,2023/10/26 16:56:53,
32,1188114764,(주)세빛전자통신,이상호,분석,15523820,87.807,88.664,0.31671 (100.31671),7 13,2023/10/27 10:28:25,
33,1058606899,이화티티씨(주),이선정,분석,15524257,87.81,88.666,0.31955 (100.31955),15 8,2023/10/26 16:38:53,
34,1068711354,에이비씨네트워크 주식회사,안종현,분석,15524510,87.811,88.668,0.32120 (100.3212),8 5,2023/10/30 06:36:44,
35,2148781807,(주)창리정보통신,정종호,분석,15524550,87.812,88.668,0.32146 (100.32146),14 9,2023/10/30 08:42:17,
36,1381158521,비트정보통신,이종진,분석,15524570,87.812,88.668,0.32159 (100.32159),12 11,2023/10/25 15:06:13,
37,6428601243,주식회사 기가넷시스템,방영락,분석,15524704,87.812,88.669,0.32246 (100.32246),14 10,2023/10/26 10:41:49,
38,1298627304,주식회사 진네트웍스,이호진,분석,15524862,87.813,88.67,0.32349 (100.32349),13 8,2023/10/30 09:26:51,
