순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2218120693,주식회사 일동에너텍  [최종낙찰],김종삼,분석,86244515,87.745,88.971,0.63530 (100.6353),1 8,2023/11/08 17:22:02,
2,1168161465,(주)솔루텍시스템,이인명,분석,86245126,87.746,88.972,0.63602 (100.63602),6 2,2023/11/07 12:55:24,
3,2178121937,부광이앤씨 주식회사,정동국,분석,86245450,87.746,88.972,0.63640 (100.6364),5 10,2023/11/07 10:06:42,
4,1118114477,주식회사 대흥데이타통신,박상영,분석,86248760,87.75,88.975,0.64029 (100.64029),11 3,2023/11/07 10:18:38,
5,1148723074,주식회사 천일엠이씨,모유미,분석,86249107,87.75,88.976,0.64070 (100.6407),6 4,2023/11/08 09:27:29,
6,2078149729,주식회사 지앤에스기술,문창수,분석,86249958,87.751,88.977,0.64170 (100.6417),9 1,2023/11/09 08:53:04,
7,2058140829,원앤원산업개발(주),배애순,분석,86251740,87.753,88.978,0.64379 (100.64379),4 3,2023/11/07 10:21:39,
8,2208865207,주식회사 소나텍,최성욱,분석,86257018,87.759,88.984,0.65000 (100.65),11 3,2023/11/07 11:13:02,
9,3128196859,주식회사 가델,김정민,분석,86259400,87.761,88.986,0.65280 (100.6528),9 7,2023/11/07 15:46:07,
10,1218140540,영현정보통신(주),김두식,분석,86259511,87.761,88.986,0.65293 (100.65293),10 14,2023/11/08 09:00:17,
11,1068644033,(주)코맥스디에스씨,안병호,분석,86260760,87.763,88.988,0.65440 (100.6544),2 15,2023/11/08 10:03:32,
12,1120180788,대성미디어,김상봉,분석,86261184,87.763,88.988,0.65489 (100.65489),8 13,2023/11/07 12:52:33,
13,2148639466,(주)동방데이타테크놀러지,원덕숙,분석,86264500,87.767,88.992,0.65879 (100.65879),9 2,2023/11/07 10:23:55,
14,1068638093,(주)엘케이시스코,이기일,분석,86265430,87.768,88.993,0.65989 (100.65989),13 14,2023/11/07 15:54:36,
15,8878700825,주식회사 수인정보통신,김옥환,분석,86268730,87.771,88.996,0.66377 (100.66377),8 5,2023/11/08 21:15:57,
16,1088180573,다올정보기술주식회사,한숙기,분석,86269690,87.772,88.997,0.66489 (100.66489),10 12,2023/11/07 13:26:39,
16,1050296111,중앙전자통신,김용수,분석,86269690,87.772,88.997,0.66489 (100.66489),4 10,2023/11/07 17:52:25,
18,2120549052,태성통신,최재석,분석,86272864,87.776,89.0,0.66863 (100.66863),7 11,2023/11/08 06:14:34,
19,1068656091,주식회사 케이에스메이트,곽현구,분석,86275049,87.778,89.002,0.67120 (100.6712),6 15,2023/11/08 08:05:14,
20,4678802233,(주)비비알컴퍼니,이혜원,분석,86277260,87.78,89.005,0.67380 (100.6738),5 13,2023/11/08 13:12:32,
21,1208742187,주식회사 미소아이티,김재욱,분석,86278196,87.781,89.006,0.67490 (100.6749),2 4,2023/11/08 13:25:33,
22,2018176136,(주)휴넷시스템,김초영,분석,86278621,87.782,89.006,0.67540 (100.6754),3 5,2023/11/07 19:21:28,
23,1138165967,주식회사 다솔이앤씨,김선경,분석,86279940,87.783,89.008,0.67695 (100.67695),1 3,2023/11/08 16:08:19,
