순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,5568600846,주식회사 아이콘정보통신,박종일,분석,68075585.0,87.748,87.575,-0.34835 (99.65165),,2023/05/15 11:26:21,
2,1058740405,(주)화성이엔지,김택환,분석,68077393.0,87.75,87.577,-0.34570 (99.6543),,2023/05/12 15:11:19,
3,1138132447,태진정보통신(주),정태수,분석,68078619.0,87.752,87.579,-0.34391 (99.65609),,2023/05/11 17:20:32,
4,1208662454,(주)위엠비,김수현,분석,68081940.0,87.756,87.583,-0.33904 (99.66096),,2023/05/15 09:55:58,
5,2178601498,주식회사 엔키텍,원영춘,분석,68082303.0,87.757,87.584,-0.33850 (99.6615),,2023/05/12 17:09:23,
6,7148800617,주식회사 성진정보통신,문계철,분석,68083189.0,87.758,87.585,-0.33721 (99.66279),,2023/05/12 16:11:59,
7,1338113707,(주)대보통신,염영숙,분석,68083200.0,87.758,87.585,-0.33719 (99.66281),,2023/05/09 16:34:05,
8,1138175669,(주)용상전기통신,권혁기,분석,68084210.0,87.759,87.586,-0.33571 (99.66429),,2023/05/15 09:06:35,
9,2158168275,천마정보통신(주),황범만,분석,68085000.0,87.76,87.587,-0.33455 (99.66545),,2023/05/14 22:19:51,
10,2108118504,보성전기산업(주),강명구,분석,68085900.0,87.761,87.588,-0.33323 (99.66677),,2023/05/09 09:07:04,
11,1578700724,주식회사 자비스넷,박주영,분석,68086540.0,87.762,87.589,-0.33229 (99.66771),,2023/05/15 10:38:13,
12,1118114477,주식회사 대흥데이타통신,박상영,분석,68089120.0,87.766,87.592,-0.32851 (99.67149),,2023/05/12 12:31:26,
13,1108131570,(주)조은시스템,김창윤,분석,68090216.0,87.767,87.594,-0.32690 (99.6731),,2023/05/11 15:29:11,
14,1088182120,(주) 포스콤 에스아이,양병기,분석,68092880.0,87.77,87.597,-0.32300 (99.677),,2023/05/12 09:45:50,
15,1068656301,주식회사 티제이원,최정국,분석,68097104.0,87.776,87.603,-0.31680 (99.6832),,2023/05/11 13:59:44,
16,2158687767,(주)에스앤디비즈,정성호,분석,68100000.0,87.78,87.606,-0.31256 (99.68744),,2023/05/09 20:09:00,
17,1078735096,주식회사 등대씨엔씨,서철승,분석,68100860.0,87.781,87.607,-0.31130 (99.6887),,2023/05/12 16:34:15,
18,2068617141,(주)텔코아,황민석,분석,68101680.0,87.782,87.608,-0.31010 (99.6899),,2023/05/12 16:41:36,
