순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2208605262,주식회사 트리엠  [최종낙찰],김동수,분석,147194870,87.746,88.209,-0.22541 (99.77459),9 1,2023/11/23 10:01:58,
2,2148766621,(주)포유네트웍스,이상오,분석,147196330,87.747,88.21,-0.22441 (99.77559),6 10,2023/11/22 15:51:52,
3,2028104237,대선이엔씨(주),최승재,분석,147198446,87.748,88.211,-0.22296 (99.77704),1 12,2023/11/22 16:35:12,
4,1018662695,주식회사 메가시스템,김대석,분석,147199429,87.749,88.212,-0.22229 (99.77771),5 15,2023/11/22 09:55:14,
5,1058718276,에이원게이트 주식회사,이옥경,분석,147200000,87.749,88.212,-0.22190 (99.7781),14 1,2023/11/22 23:38:36,
6,1068619761,(주) 한걸음정보통신,정진원,분석,147201874,87.75,88.213,-0.22062 (99.77938),5 2,2023/11/23 09:02:54,
7,1068619586,엠앨캐스트주식회사,김철호,분석,147202439,87.751,88.213,-0.22024 (99.77976),2 7,2023/11/24 09:15:40,
8,1198617982,(주)디브이네스트,이광희,분석,147204228,87.752,88.214,-0.21901 (99.78099),9 5,2023/11/22 10:50:33,
9,2028162708,(주)에스텍시스템,이병화,분석,147204680,87.752,88.215,-0.21871 (99.78129),12 14,2023/11/23 07:48:50,
10,1238640537,주식회사 위지온,우영진,분석,147204901,87.752,88.215,-0.21855 (99.78145),13 10,2023/11/22 16:45:31,
11,1138193726,(주)성진에스에스,강신범,분석,147206291,87.753,88.216,-0.21761 (99.78239),1 11,2023/11/23 11:17:54,
12,1108190166,(주)페타네트워크,강인희,분석,147206504,87.753,88.216,-0.21746 (99.78254),14 11,2023/11/22 17:14:34,
13,1138693094,주식회사 치우아이티,강호승,분석,147206585,87.753,88.216,-0.21740 (99.7826),8 9,2023/11/24 09:07:43,
14,4108607408,주식회사 천운정보통신,김복중,분석,147207400,87.754,88.216,-0.21685 (99.78315),1 8,2023/11/23 10:07:04,
15,1108143208,한국통신인터넷기술(주),이민수,분석,147210500,87.756,88.218,-0.21473 (99.78527),5 4,2023/11/22 10:26:44,
16,2038149028,대륭중공건설(주),박임우,분석,147210743,87.756,88.218,-0.21456 (99.78544),11 9,2023/11/23 14:56:58,
17,1098651964,셀코정보기술 주식회사,권영용,분석,147214110,87.758,88.22,-0.21226 (99.78774),3 5,2023/11/23 21:17:04,
18,2148625486,(주)유엔네트웍스,최정민,분석,147216081,87.759,88.222,-0.21092 (99.78908),11 2,2023/11/22 11:21:19,
19,1168144224,제일정보건설 주식회사,김진철,분석,147228402,87.767,88.229,-0.20250 (99.7975),8 4,2023/11/24 08:49:15,
20,1198178984,주식회사그린이피에스,지창근,분석,147228914,87.768,88.229,-0.20215 (99.79785),8 12,2023/11/23 16:25:21,
21,7298600518,주식회사 킴스앤,김동선,분석,147232500,87.77,88.231,-0.19971 (99.80029),8 1,2023/11/22 08:31:20,
22,2078127900,합동전자통신(주),하명용,분석,147233800,87.771,88.232,-0.19882 (99.80118),4 11,2023/11/21 14:36:08,
23,1168175601,한빛인프라소닉(주),이한철,분석,147235870,87.772,88.233,-0.19740 (99.8026),10 1,2023/11/22 18:42:12,
24,2148781807,(주)창리정보통신,정종호,분석,147241286,87.775,88.237,-0.19370 (99.8063),9 7,2023/11/22 13:08:24,
25,2208719934,주식회사 지제이전기통신,김진수,분석,147244214,87.777,88.238,-0.19170 (99.8083),7 14,2023/11/24 08:43:31,
26,2158749469,(주)더블유에프텍,이영길,분석,147248901,87.78,88.241,-0.18850 (99.8115),8 7,2023/11/24 09:59:21,
27,1098603593,주식회사 완일이씨에스,김경창,분석,147252707,87.783,88.243,-0.18590 (99.8141),9 11,2023/11/22 08:01:45,
28,2048626080,주식회사 엘제이이엔지,임성희,분석,147253400,87.783,88.244,-0.18543 (99.81457),12 4,2023/11/23 12:28:30,
29,1648602515,주식회사 바른엔씨티,하성일,분석,147254900,87.784,88.245,-0.18441 (99.81559),7 1,2023/11/22 09:54:15,
30,1208612783,주식회사 나오디지탈,안병우,분석,147255780,87.785,88.245,-0.18381 (99.81619),1 10,2023/11/24 09:32:03,
31,2068213088,사단법인장애인동반성장협회,정영석,분석,147256700,87.785,88.246,-0.18318 (99.81682),6 12,2023/11/23 10:36:04,
32,2208673912,(주)에스제이이에프씨,장인순,분석,147257538,87.786,88.246,-0.18261 (99.81739),3 14,2023/11/23 09:07:04,
33,2148669602,(주)우호텔레콤,이강록,분석,147257980,87.786,88.247,-0.18230 (99.8177),13 2,2023/11/23 14:05:03,
