순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2148792435,주식회사케이이씨디바이스  [최종낙찰],,분석,147157917,87.745,88.159,-0.45040 (99.5496),10 5,2023/11/21 12:15:59,미심사
2,2158197601,주식회사 알파시큐넷,,분석,147162750,87.748,88.162,-0.44711 (99.55289),11 7,2023/11/22 12:42:40,미심사
3,1068184554,(주)송화전기통신,,분석,147163900,87.749,88.162,-0.44632 (99.55368),6 2,2023/11/20 11:14:00,미심사
4,1258180919,(주)경일전공,,분석,147164780,87.75,88.163,-0.44572 (99.55428),8 4,2023/11/21 14:10:12,미심사
5,4468801407,(주)큐엔큐,,분석,147165650,87.75,88.163,-0.44513 (99.55487),15 6,2023/11/21 14:05:57,미심사
6,1058188805,(주)경성텔레콤,,분석,147169190,87.752,88.165,-0.44271 (99.55729),5 6,2023/11/21 16:37:57,미심사
7,1078738017,(주)애린테크,,분석,147170922,87.754,88.166,-0.44153 (99.55847),7 13,2023/11/22 11:43:11,미심사
8,6818700095,주식회사 진영이엔씨,,분석,147184960,87.763,88.175,-0.43194 (99.56806),6 1,2023/11/21 13:34:28,미심사
9,1338113707,(주)대보통신,,분석,147185514,87.763,88.175,-0.43156 (99.56844),6 13,2023/11/20 13:31:59,미심사
10,2148667152,주식회사 어니언소프트웨어,,분석,147191120,87.767,88.179,-0.42774 (99.57226),6 13,2023/11/20 14:11:07,미심사
11,2178145434,주식회사 한양전자피에이,,분석,147195690,87.77,88.181,-0.42462 (99.57538),14 6,2023/11/21 16:15:56,미심사
12,1138613391,주식회사 지에스씨앤씨,,분석,147198928,87.772,88.183,-0.42240 (99.5776),14 5,2023/11/21 09:49:12,미심사
13,1108174749,유프로시스(주),,분석,147201630,87.773,88.185,-0.42056 (99.57944),4 13,2023/11/20 10:54:41,미심사
14,1088154468,(주)이젠정보통신,,분석,147202510,87.774,88.185,-0.41996 (99.58004),5 8,2023/11/20 20:11:34,미심사
15,1180673427,한마음정보시스템,,분석,147203858,87.775,88.186,-0.41904 (99.58096),8 11,2023/11/22 09:33:56,미심사
16,1058153698,진우에이티에스 주식회사,,분석,147209530,87.778,88.19,-0.41517 (99.58483),8 11,2023/11/21 21:54:26,미심사
17,1128152663,한국아이디정보(주),,분석,147212250,87.78,88.191,-0.41331 (99.58669),11 3,2023/11/20 09:39:49,미심사
18,1138169250,코리아이지텔주식회사,,분석,147213920,87.781,88.192,-0.41217 (99.58783),7 3,2023/11/20 18:47:12,미심사
19,5568600846,주식회사 아이콘정보통신,,분석,147215000,87.782,88.193,-0.41143 (99.58857),6 9,2023/11/21 10:49:14,미심사
20,1048140865,다이아몬드전자(주),,분석,147215380,87.782,88.193,-0.41117 (99.58883),2 10,2023/11/21 11:14:42,미심사
21,2098147159,(주)동방에스앤에스,,분석,147219182,87.785,88.195,-0.40858 (99.59142),15 6,2023/11/21 17:07:36,미심사
22,2208143387,(주)글로벌텔레콤,,분석,147226500,87.789,88.2,-0.40358 (99.59642),8 13,2023/11/21 17:55:24,미심사
23,1138183325,주식회사금강전력,,분석,147227790,87.79,88.201,-0.40270 (99.5973),7 10,2023/11/21 16:22:37,미심사
