순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,4098639860,(주)대성전력,정세진,분석,2156905950,86.337,86.169,-1.13781 (98.86219),7 9,2023/01/26 00:47:38,낙찰
2,2588701079,동부아이시티주식회사,주은주,분석,2157107000,86.346,86.177,-1.12850 (98.8715),13 14,2023/01/23 14:09:14,
3,5020176847,kr정보통신,조준래,분석,2157909810,86.38,86.209,-1.09135 (98.90865),7 9,2023/01/26 07:43:56,
4,3118149009,제이네트웍스(주),조영판,분석,2158133420,86.39,86.218,-1.08101 (98.91899),11 12,2023/01/26 08:54:03,
5,1068633138,포에스미디어(주),원태우,분석,2158184774,86.392,86.22,-1.07863 (98.92137),12 7,2023/01/25 16:45:14,
6,3018194619,주식회사 에스웨이,윤태옥,분석,2158470550,86.404,86.232,-1.06540 (98.9346),5 9,2023/01/25 11:06:31,
7,4088118945,대신정보통신 주식회사,이재원,분석,2158909402,86.423,86.249,-1.04510 (98.9549),5 6,2023/01/18 16:52:17,
8,5028178115,주식회사 현진이앤씨,이미현,분석,2159038900,86.429,86.254,-1.03911 (98.96089),4 8,2023/01/25 23:15:33,
9,1308172032,(주)한길테크놀로지,이승화,분석,2159129667,86.433,86.258,-1.03490 (98.9651),3 8,2023/01/25 08:43:26,
10,1068615367,대성아이넷(주),이충은,분석,2159320270,86.441,86.266,-1.02609 (98.97391),14 2,2023/01/18 11:52:31,
11,5078106538,주식회사 이로,김영택,분석,2160653205,86.498,86.319,-0.96440 (99.0356),1 11,2023/01/25 18:05:29,
12,6158122391,주식회사 우진이앤씨,최진섭,분석,2161199900,86.522,86.341,-0.93911 (99.06089),5 9,2023/01/25 17:10:12,
13,1188121173,(주)부현전기,김홍수,분석,2161625700,86.54,86.358,-0.91940 (99.0806),13 3,2023/01/26 09:19:52,
14,2148194561,주식회사 해오름이엔씨,김길수,분석,2162042541,86.558,86.374,-0.90011 (99.09989),10 6,2023/01/19 16:32:40,
15,1428154866,주식회사 썬네트웍,최윤석,분석,2162116228,86.561,86.377,-0.89671 (99.10329),12 14,2023/01/25 23:38:57,
16,3148800979,주식회사 멀티스퀘어,정승원,분석,2162243730,86.567,86.382,-0.89081 (99.10919),10 7,2023/01/20 06:57:15,
17,4108686024,주식회사 신화이엔씨,손영님,분석,2162630560,86.583,86.398,-0.87291 (99.12709),13 8,2023/01/25 16:37:23,
18,4188107799,(유)광명통신,김정웅,분석,2162717000,86.587,86.401,-0.86891 (99.13109),13 8,2023/01/20 08:27:37,
19,1288692398,주식회사 올댓이엔티,이은애,분석,2162762380,86.589,86.403,-0.86681 (99.13319),11 3,2023/01/20 22:57:18,
20,3178123292,주식회사 에즈웰,김영천,분석,2162799124,86.59,86.405,-0.86510 (99.1349),13 15,2023/01/25 15:25:49,
21,1078746443,(주)라인테크놀로지,유현식,분석,2163030354,86.6,86.414,-0.85441 (99.14559),15 2,2023/01/25 15:42:30,
22,1308665841,(주)스페이스인터,고창식,분석,2163064932,86.602,86.415,-0.85280 (99.1472),1 13,2023/01/18 20:33:42,
23,5138121757,(주)비케이 이씨에프,이국상,분석,2163149214,86.606,86.419,-0.84890 (99.1511),1 4,2023/01/25 19:51:51,
24,1048635974,주식회사 성원통신,송준형,분석,2163436633,86.618,86.43,-0.83560 (99.1644),15 5,2023/01/26 08:16:26,
25,2078148017,(주)명신시스템,노근식,분석,2163676500,86.628,86.44,-0.82451 (99.17549),1 8,2023/01/25 09:53:01,
26,2128606988,원강정보통신 주식회사,우강원,분석,2163920700,86.639,86.449,-0.81321 (99.18679),10 15,2023/01/25 13:15:47,
27,2218126625,주식회사삼광전기,성광용,분석,2164205965,86.651,86.461,-0.80000 (99.2),11 8,2023/01/26 09:07:52,
28,1248174826,주식회사 화진,이경희,분석,2164372527,86.658,86.467,-0.79230 (99.2077),1 13,2023/01/25 11:02:21,
29,1288112477,벨코리아(주),함정기,분석,2164385844,86.659,86.468,-0.79168 (99.20832),2 7,2023/01/20 09:48:43,
30,1058130768,세원전설 주식회사,최영래,분석,2164419908,86.66,86.469,-0.79010 (99.2099),12 15,2023/01/25 16:01:37,
31,1068610926,주식회사 인테크,이상국,분석,2164642550,86.67,86.478,-0.77980 (99.2202),11 6,2023/01/25 09:22:38,
32,1268150951,주식회사 오아이티,이필웅,분석,2164791600,86.676,86.484,-0.77291 (99.22709),5 7,2023/01/25 18:21:23,
33,2158138510,신신이앤씨주식회사,하상청,분석,2164798092,86.676,86.484,-0.77260 (99.2274),12 2,2023/01/25 09:15:26,
34,4168192820,주식회사 엘씨케이,이재원,분석,2164914787,86.681,86.489,-0.76721 (99.23279),1 3,2023/01/18 13:46:44,
35,2278104556,(합)진광전기소방,김관식,분석,2164964755,86.684,86.491,-0.76489 (99.23511),12 2,2023/01/25 13:17:47,
36,2368701351,주식회사 한빛티엔에스,이광열,분석,2164993127,86.685,86.492,-0.76358 (99.23642),13 9,2023/01/20 09:07:34,
37,5048168817,서광정보통신(주),오광숙,분석,2165223817,86.695,86.501,-0.75290 (99.2471),3 7,2023/01/19 11:56:05,
38,1078757203,주식회사 비에스파워,정병섭,분석,2165315000,86.699,86.505,-0.74869 (99.25131),2 5,2023/01/20 11:18:53,
39,3628700011,주식회사 동원정보통신,윤동현,분석,2165387948,86.702,86.508,-0.74531 (99.25469),1 12,2023/01/26 08:23:18,
40,3178105260,주식회사다몬시스템,김형민,분석,2165468015,86.705,86.511,-0.74161 (99.25839),14 9,2023/01/19 10:02:21,
41,1228630865,주식회사 금산,유기선,분석,2165478820,86.706,86.512,-0.74111 (99.25889),3 4,2023/01/25 11:20:13,
